""	"AQ1071"	"AQ1230"	"AQ1306"	"AQ1021"
"New.0.ReferenceOTU739"	0	1	0	2
"New.0.ReferenceOTU103"	0	0	6	0
"New.0.ReferenceOTU31"	0	0	1	0
"New.0.ReferenceOTU745"	16	0	0	7
"New.0.ReferenceOTU111"	0	0	18	0
"New.0.ReferenceOTU167"	0	0	2	0
"New.0.ReferenceOTU161"	0	3	0	1
"New.0.ReferenceOTU680"	0	2	0	2
"New.0.ReferenceOTU357"	1	16	4	0
"New.0.CleanUp.ReferenceOTU1621"	30	0	0	14
"New.0.CleanUp.ReferenceOTU5129"	0	0	1	0
"New.0.CleanUp.ReferenceOTU15269"	17	0	0	8
"New.0.CleanUp.ReferenceOTU16366"	0	9	22	0
"New.0.CleanUp.ReferenceOTU19193"	0	595	0	765
"New.0.CleanUp.ReferenceOTU22635"	36	0	0	4
"New.0.CleanUp.ReferenceOTU26719"	0	3	4	1
"New.0.CleanUp.ReferenceOTU32266"	0	0	0	1
"New.0.CleanUp.ReferenceOTU34183"	0	0	1	0
"New.0.CleanUp.ReferenceOTU43340"	56	0	0	26
"New.0.CleanUp.ReferenceOTU50341"	40	0	0	15
"New.0.CleanUp.ReferenceOTU77786"	0	1	8	0
"New.0.CleanUp.ReferenceOTU104626"	47	0	0	21
"New.0.CleanUp.ReferenceOTU108577"	24	16	0	22
"New.0.CleanUp.ReferenceOTU111110"	2	0	9	0
"New.0.CleanUp.ReferenceOTU111477"	55	0	0	19
"New.0.CleanUp.ReferenceOTU116380"	11	15	1	17
"New.0.CleanUp.ReferenceOTU121273"	0	1	7	0
"New.0.CleanUp.ReferenceOTU125389"	0	22	0	11
"New.0.CleanUp.ReferenceOTU131470"	0	1404	0	0
"New.0.CleanUp.ReferenceOTU138349"	35	0	0	16
"New.0.CleanUp.ReferenceOTU139618"	0	0	8	0
"New.1.ReferenceOTU4"	0	1	13	0
"New.1.ReferenceOTU260"	24	20	0	26
"New.1.ReferenceOTU264"	0	10	1	0
"New.1.ReferenceOTU279"	1	0	0	0
"New.1.ReferenceOTU183"	0	228	0	266
"New.1.ReferenceOTU5"	0	3	11	0
"New.1.ReferenceOTU85"	0	0	1	0
"604966"	0	0	1	0
"692154"	0	0	1	0
"679245"	0	0	7	0
