""	"AQ1228"	"AQ1178"	"AQ1019"	"AQ1125"
"4360168"	0	5	0	0
"1101488"	0	0	2	0
"1083194"	0	1	1	0
"533373"	0	1	1	0
"1052264"	0	0	1	0
"789831"	0	1	0	0
"42256"	0	0	0	1
"1104529"	0	1	7	1
"536986"	0	17	0	0
"792393"	0	2	0	1
"833645"	2	0	0	0
"509913"	5	0	0	0
"1002005"	3	0	11	0
"706432"	0	5	5	0
"814282"	205	55	49	6
"441265"	1	0	0	1
"New.0.ReferenceOTU384"	2	0	0	0
"New.0.ReferenceOTU246"	0	1	0	0
"New.0.ReferenceOTU587"	0	0	0	608
"New.0.ReferenceOTU584"	0	9	0	0
"New.0.ReferenceOTU827"	0	16	0	0
"New.0.ReferenceOTU176"	0	5	0	0
"New.0.ReferenceOTU174"	0	0	3	0
"New.0.ReferenceOTU570"	1	0	0	0
"New.0.ReferenceOTU782"	0	0	3	0
"New.0.ReferenceOTU392"	5	2	29	0
"New.0.ReferenceOTU347"	0	0	0	849
"New.0.ReferenceOTU138"	6	0	71	0
"New.0.ReferenceOTU432"	0	0	1	0
"New.0.ReferenceOTU58"	0	0	24	0
"New.0.ReferenceOTU727"	0	0	22	0
"New.0.ReferenceOTU791"	276	1	1222	1
"New.0.ReferenceOTU445"	16	6	4	0
"New.0.ReferenceOTU453"	2	0	2	0
"New.0.ReferenceOTU428"	1	0	7	1
"New.0.ReferenceOTU216"	0	0	0	760
"New.0.ReferenceOTU359"	1	0	14	0
"New.0.ReferenceOTU695"	0	0	1	0
"New.0.ReferenceOTU678"	1	0	8	0
"New.0.ReferenceOTU411"	0	0	4	0
"New.0.ReferenceOTU41"	0	0	11	0
"New.0.ReferenceOTU43"	114	105	371	0
"New.0.ReferenceOTU325"	0	12	3	0
"New.0.ReferenceOTU324"	0	8	0	0
"New.0.ReferenceOTU739"	0	9	0	0
"New.0.ReferenceOTU34"	0	2	0	0
"New.0.ReferenceOTU103"	0	0	4	0
"New.0.ReferenceOTU31"	1	0	2	0
"New.0.ReferenceOTU745"	0	1	0	1
"New.0.ReferenceOTU168"	0	9	1	0
"New.0.ReferenceOTU161"	0	2	0	897
"New.0.ReferenceOTU680"	0	1	0	0
"New.0.ReferenceOTU357"	3	11	7	0
"New.0.CleanUp.ReferenceOTU1621"	0	4	0	0
"New.0.CleanUp.ReferenceOTU9034"	0	0	3	0
"New.0.CleanUp.ReferenceOTU11696"	0	0	1	0
"New.0.CleanUp.ReferenceOTU14180"	0	1	0	0
"New.0.CleanUp.ReferenceOTU15269"	0	4	0	0
"New.0.CleanUp.ReferenceOTU15705"	0	0	2	0
"New.0.CleanUp.ReferenceOTU16366"	10	0	1	0
"New.0.CleanUp.ReferenceOTU17616"	0	3	0	0
"New.0.CleanUp.ReferenceOTU19193"	0	511	1	3
"New.0.CleanUp.ReferenceOTU20164"	0	3	0	0
"New.0.CleanUp.ReferenceOTU21074"	0	0	1	0
"New.0.CleanUp.ReferenceOTU22635"	0	6	0	0
"New.0.CleanUp.ReferenceOTU26719"	2	5	1	0
"New.0.CleanUp.ReferenceOTU32266"	5	1	1	0
"New.0.CleanUp.ReferenceOTU41194"	0	0	1	0
"New.0.CleanUp.ReferenceOTU43340"	0	4	0	0
"New.0.CleanUp.ReferenceOTU50341"	0	3	1	0
"New.0.CleanUp.ReferenceOTU53881"	0	1	0	0
"New.0.CleanUp.ReferenceOTU56051"	0	4	0	0
"New.0.CleanUp.ReferenceOTU77786"	41	5	7	1
"New.0.CleanUp.ReferenceOTU96823"	0	0	1	0
"New.0.CleanUp.ReferenceOTU103413"	0	0	1	0
"New.0.CleanUp.ReferenceOTU104032"	0	3	0	0
"New.0.CleanUp.ReferenceOTU104626"	0	6	0	0
"New.0.CleanUp.ReferenceOTU107099"	0	0	2	0
"New.0.CleanUp.ReferenceOTU108577"	0	15	0	0
"New.0.CleanUp.ReferenceOTU111110"	3	0	57	0
"New.0.CleanUp.ReferenceOTU111477"	0	9	1	0
"New.0.CleanUp.ReferenceOTU116380"	0	7	0	0
"New.0.CleanUp.ReferenceOTU121273"	24	1	4	0
"New.0.CleanUp.ReferenceOTU122879"	0	0	1	0
"New.0.CleanUp.ReferenceOTU125389"	0	18	0	0
"New.0.CleanUp.ReferenceOTU125682"	0	0	1	0
"New.0.CleanUp.ReferenceOTU131470"	0	33	0	0
"New.0.CleanUp.ReferenceOTU138349"	0	11	0	0
"New.0.CleanUp.ReferenceOTU143701"	0	0	14	0
"New.1.ReferenceOTU4"	11	8	4	1
"New.1.ReferenceOTU260"	1	20	3	0
"New.1.ReferenceOTU264"	3	5	12	0
"New.1.ReferenceOTU183"	0	191	1	1
"New.1.ReferenceOTU5"	39	8	6	0
"1110317"	0	0	2	0
"604966"	8	0	6	0
"949863"	2	0	1	0
"692154"	13	0	17	0
"997439"	1	0	6	0
"679245"	25	0	65	0
