from	to	corr	pval
"1002005"	"1047041"	0.206	0.000
"1002005"	"1051517"	0.164	0.000
"1002005"	"1060029"	0.214	0.000
"1002005"	"1068572"	0.121	0.000
"1002005"	"1074210"	0.201	0.000
"1002005"	"1077373"	-0.099	0.000
"1002005"	"1078248"	0.109	0.000
"1002005"	"1080820"	0.146	0.000
"1002005"	"1082539"	0.219	0.000
"1002005"	"1083194"	0.294	0.000
"1002005"	"1083508"	0.261	0.000
"1002005"	"1084157"	0.203	0.000
"1002005"	"1084865"	0.308	0.000
"1002005"	"1097359"	0.380	0.000
"1002005"	"1099914"	0.179	0.000
"1002005"	"1101451"	0.305	0.000
"1002005"	"1107833"	-0.085	0.000
"1002005"	"1108208"	-0.117	0.000
"1002005"	"1108289"	0.506	0.000
"1002005"	"1108638"	0.162	0.000
"1002005"	"1108960"	0.275	0.000
"1002005"	"134265"	-0.091	0.000
"1002005"	"1654477"	-0.309	0.000
"1002005"	"180752"	0.157	0.000
"1002005"	"183182"	-0.094	0.000
"1002005"	"217386"	-0.127	0.000
"1002005"	"262095"	-0.259	0.000
"1002005"	"269907"	0.164	0.000
"1002005"	"276149"	0.263	0.000
"1002005"	"279193"	-0.105	0.000
"1002005"	"291844"	-0.306	0.000
"1002005"	"308081"	-0.339	0.000
"1002005"	"308309"	-0.283	0.000
"1002005"	"334459"	-0.192	0.000
"1002005"	"337083"	-0.278	0.000
"1002005"	"34791"	-0.127	0.000
"1002005"	"349901"	0.135	0.000
"1002005"	"351979"	-0.310	0.000
"1002005"	"359750"	-0.368	0.000
"1002005"	"361600"	-0.078	0.000
"1002005"	"367535"	-0.273	0.000
"1002005"	"377613"	-0.078	0.000
"1002005"	"420127"	0.162	0.000
"1002005"	"4318989"	0.116	0.000
"1002005"	"435928"	0.214	0.000
"1002005"	"4385756"	-0.376	0.000
"1002005"	"441265"	0.242	0.000
"1002005"	"4476095"	-0.078	0.000
"1002005"	"465989"	0.130	0.000
"1002005"	"505587"	0.179	0.000
"1002005"	"510174"	0.140	0.000
"1002005"	"519864"	-0.259	0.000
"1002005"	"529652"	-0.225	0.000
"1002005"	"533373"	-0.221	0.000
"1002005"	"540982"	-0.268	0.000
"1002005"	"542066"	0.217	0.000
"1002005"	"543151"	0.256	0.000
"1002005"	"544480"	-0.085	0.000
"1002005"	"544680"	0.308	0.000
"1002005"	"545445"	-0.088	0.000
"1002005"	"572889"	-0.455	0.000
"1002005"	"574655"	0.193	0.000
"1002005"	"578837"	-0.102	0.000
"1002005"	"579608"	0.268	0.000
"1002005"	"582379"	-0.318	0.000
"1002005"	"583656"	-0.293	0.000
"1002005"	"586093"	-0.071	0.000
"1002005"	"587532"	-0.105	0.000
"1002005"	"588165"	-0.098	0.000
"1002005"	"589547"	-0.132	0.000
"1002005"	"589597"	0.135	0.000
"1002005"	"593724"	-0.138	0.000
"1002005"	"604966"	-0.094	0.000
"1002005"	"609982"	0.222	0.000
"1002005"	"646549"	0.238	0.000
"1002005"	"666666"	-0.094	0.000
"1002005"	"679245"	-0.120	0.000
"1002005"	"687940"	0.179	0.000
"1002005"	"689950"	0.120	0.000
"1002005"	"712677"	-0.248	0.000
"1002005"	"716006"	0.159	0.000
"1002005"	"721526"	0.140	0.000
"1002005"	"754823"	-0.102	0.000
"1002005"	"785526"	0.123	0.000
"1002005"	"790545"	0.134	0.000
"1002005"	"792393"	-0.277	0.000
"1002005"	"810672"	-0.130	0.000
"1002005"	"811663"	-0.117	0.000
"1002005"	"813945"	0.277	0.000
"1002005"	"820978"	-0.228	0.000
"1002005"	"828483"	-0.326	0.000
"1002005"	"829851"	0.200	0.000
"1002005"	"836783"	0.124	0.000
"1002005"	"874750"	0.127	0.000
"1002005"	"879040"	0.203	0.000
"1002005"	"889025"	0.128	0.000
"1002005"	"894928"	-0.099	0.000
"1002005"	"909420"	-0.091	0.000
"1002005"	"922761"	0.223	0.000
"1002005"	"956625"	-0.091	0.000
"1002005"	"966091"	0.132	0.000
"1002005"	"968954"	0.202	0.000
"1002005"	"984831"	0.276	0.000
"1002005"	"987760"	0.214	0.000
"1002005"	"988314"	0.416	0.000
"1002005"	"990864"	0.265	0.000
"1002005"	"995960"	0.170	0.000
"1002005"	"998905"	0.107	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU103413"	-0.089	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU109702"	-0.094	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU121273"	-0.088	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU132519"	-0.089	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU135290"	-0.097	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU136896"	-0.121	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU138349"	-0.199	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU142303"	-0.122	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU143701"	-0.122	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU145599"	-0.102	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU15269"	-0.192	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU1621"	-0.153	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU17616"	-0.102	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU22635"	-0.172	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU34183"	-0.108	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU37336"	-0.087	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU42022"	-0.076	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU50341"	-0.158	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU56051"	-0.116	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU83917"	-0.126	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU91364"	-0.149	0.000
"1002005"	"New.0.ReferenceOTU121"	-0.123	0.000
"1002005"	"New.0.ReferenceOTU162"	-0.118	0.000
"1002005"	"New.0.ReferenceOTU174"	0.200	0.000
"1002005"	"New.0.ReferenceOTU176"	-0.116	0.000
"1002005"	"New.0.ReferenceOTU177"	-0.152	0.000
"1002005"	"New.0.ReferenceOTU179"	-0.185	0.000
"1002005"	"New.0.ReferenceOTU296"	-0.129	0.000
"1002005"	"New.0.ReferenceOTU316"	-0.081	0.000
"1002005"	"New.0.ReferenceOTU324"	-0.117	0.000
"1002005"	"New.0.ReferenceOTU358"	-0.086	0.000
"1002005"	"New.0.ReferenceOTU392"	0.317	0.000
"1002005"	"New.0.ReferenceOTU41"	0.226	0.000
"1002005"	"New.0.ReferenceOTU413"	-0.116	0.000
"1002005"	"New.0.ReferenceOTU43"	0.345	0.000
"1002005"	"New.0.ReferenceOTU463"	-0.110	0.000
"1002005"	"New.0.ReferenceOTU471"	-0.076	0.000
"1002005"	"New.0.ReferenceOTU541"	-0.162	0.000
"1002005"	"New.0.ReferenceOTU547"	-0.083	0.000
"1002005"	"New.0.ReferenceOTU562"	-0.092	0.000
"1002005"	"New.0.ReferenceOTU568"	-0.078	0.000
"1002005"	"New.0.ReferenceOTU570"	-0.085	0.000
"1002005"	"New.0.ReferenceOTU576"	-0.107	0.000
"1002005"	"New.0.ReferenceOTU71"	-0.086	0.000
"1002005"	"New.0.ReferenceOTU712"	-0.128	0.000
"1002005"	"New.0.ReferenceOTU745"	-0.278	0.000
"1002005"	"New.0.ReferenceOTU773"	-0.102	0.000
"1002005"	"New.0.ReferenceOTU791"	0.308	0.000
"1002005"	"New.1.CleanUp.ReferenceOTU18348"	-0.114	0.000
"1002005"	"New.1.CleanUp.ReferenceOTU84143"	-0.110	0.000
"1002005"	"New.1.ReferenceOTU144"	-0.085	0.000
"1002005"	"New.1.ReferenceOTU4"	-0.099	0.000
"1002005"	"New.1.ReferenceOTU5"	-0.082	0.000
"1002005"	"New.1.ReferenceOTU85"	-0.105	0.000
"1002005"	"New.1.ReferenceOTU94"	-0.094	0.000
"1002005"	"New.3.ReferenceOTU478"	0.161	0.000
"1002005"	"New.3.ReferenceOTU69"	-0.142	0.000
"1003206"	"1009362"	0.161	0.000
"1003206"	"1011712"	0.185	0.000
"1003206"	"1011954"	0.142	0.000
"1003206"	"1017181"	0.302	0.000
"1003206"	"1029165"	0.104	0.000
"1003206"	"1047041"	0.212	0.000
"1003206"	"1048194"	0.112	0.000
"1003206"	"1057260"	-0.081	0.000
"1003206"	"1059729"	0.226	0.000
"1003206"	"1060029"	0.195	0.000
"1003206"	"1074210"	0.215	0.000
"1003206"	"1074625"	0.129	0.000
"1003206"	"108049"	-0.086	0.000
"1003206"	"1082539"	0.175	0.000
"1003206"	"1083194"	0.362	0.000
"1003206"	"1083508"	0.249	0.000
"1003206"	"1084157"	0.174	0.000
"1003206"	"1084865"	0.347	0.000
"1003206"	"1084952"	0.183	0.000
"1003206"	"1086889"	0.116	0.000
"1003206"	"1088305"	0.202	0.000
"1003206"	"1097359"	0.222	0.000
"1003206"	"1099802"	0.121	0.000
"1003206"	"1099914"	0.172	0.000
"1003206"	"1101451"	0.307	0.000
"1003206"	"1107833"	-0.096	0.000
"1003206"	"1108275"	0.232	0.000
"1003206"	"1108638"	0.189	0.000
"1003206"	"1108960"	0.279	0.000
"1003206"	"128390"	0.177	0.000
"1003206"	"153687"	-0.070	0.000
"1003206"	"160015"	-0.219	0.000
"1003206"	"1654477"	-0.295	0.000
"1003206"	"172413"	0.144	0.000
"1003206"	"179845"	-0.132	0.000
"1003206"	"199416"	-0.086	0.000
"1003206"	"206826"	0.144	0.000
"1003206"	"239345"	-0.133	0.000
"1003206"	"239951"	-0.126	0.000
"1003206"	"255161"	0.105	0.000
"1003206"	"276149"	0.286	0.000
"1003206"	"2855257"	0.134	0.000
"1003206"	"291844"	-0.181	0.000
"1003206"	"308081"	-0.203	0.000
"1003206"	"308309"	-0.191	0.000
"1003206"	"337083"	-0.237	0.000
"1003206"	"34791"	-0.097	0.000
"1003206"	"349901"	0.133	0.000
"1003206"	"350697"	-0.219	0.000
"1003206"	"351979"	-0.290	0.000
"1003206"	"359750"	-0.205	0.000
"1003206"	"360432"	0.139	0.000
"1003206"	"4028105"	0.140	0.000
"1003206"	"420127"	0.179	0.000
"1003206"	"42256"	-0.086	0.000
"1003206"	"4307652"	0.111	0.000
"1003206"	"433739"	-0.113	0.000
"1003206"	"435928"	0.215	0.000
"1003206"	"446403"	0.138	0.000
"1003206"	"465989"	0.111	0.000
"1003206"	"503387"	0.110	0.000
"1003206"	"505587"	0.126	0.000
"1003206"	"510422"	0.181	0.000
"1003206"	"516611"	0.130	0.000
"1003206"	"533373"	-0.185	0.000
"1003206"	"534507"	0.103	0.000
"1003206"	"538237"	-0.073	0.000
"1003206"	"539305"	-0.113	0.000
"1003206"	"540269"	0.140	0.000
"1003206"	"543684"	0.106	0.000
"1003206"	"553623"	-0.113	0.000
"1003206"	"570385"	0.152	0.000
"1003206"	"570444"	-0.131	0.000
"1003206"	"572889"	-0.305	0.000
"1003206"	"574655"	0.154	0.000
"1003206"	"578911"	0.109	0.000
"1003206"	"579608"	0.265	0.000
"1003206"	"580495"	-0.090	0.000
"1003206"	"581231"	-0.079	0.000
"1003206"	"585419"	0.190	0.000
"1003206"	"585648"	-0.101	0.000
"1003206"	"593376"	0.159	0.000
"1003206"	"667570"	0.166	0.000
"1003206"	"674655"	-0.119	0.000
"1003206"	"687940"	0.183	0.000
"1003206"	"697479"	0.141	0.000
"1003206"	"703741"	0.114	0.000
"1003206"	"711803"	0.158	0.000
"1003206"	"716006"	0.184	0.000
"1003206"	"721526"	0.210	0.000
"1003206"	"759916"	0.238	0.000
"1003206"	"768553"	-0.167	0.000
"1003206"	"785526"	0.153	0.000
"1003206"	"790545"	0.116	0.000
"1003206"	"792393"	-0.157	0.000
"1003206"	"805854"	-0.177	0.000
"1003206"	"807522"	-0.099	0.000
"1003206"	"810959"	0.110	0.000
"1003206"	"814277"	0.171	0.000
"1003206"	"828483"	-0.277	0.000
"1003206"	"829814"	-0.116	0.000
"1003206"	"829851"	0.171	0.000
"1003206"	"835594"	0.180	0.000
"1003206"	"836573"	-0.113	0.000
"1003206"	"876170"	0.108	0.000
"1003206"	"879040"	0.174	0.000
"1003206"	"889025"	0.281	0.000
"1003206"	"894774"	0.099	0.000
"1003206"	"894928"	-0.106	0.000
"1003206"	"906820"	0.113	0.000
"1003206"	"909420"	-0.116	0.000
"1003206"	"922761"	0.287	0.000
"1003206"	"933546"	0.229	0.000
"1003206"	"953050"	-0.078	0.000
"1003206"	"968954"	0.237	0.000
"1003206"	"969805"	0.129	0.000
"1003206"	"974121"	0.147	0.000
"1003206"	"988314"	0.316	0.000
"1003206"	"989870"	-0.172	0.000
"1003206"	"990864"	0.227	0.000
"1003206"	"992510"	0.257	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU10145"	-0.075	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU109358"	-0.074	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU125682"	-0.073	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU21074"	-0.097	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU24853"	0.134	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU32288"	0.178	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU34183"	-0.089	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU42791"	-0.108	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU77349"	-0.094	0.000
"1003206"	"New.0.ReferenceOTU100"	-0.122	0.000
"1003206"	"New.0.ReferenceOTU216"	-0.168	0.000
"1003206"	"New.0.ReferenceOTU302"	-0.102	0.000
"1003206"	"New.0.ReferenceOTU324"	-0.099	0.000
"1003206"	"New.0.ReferenceOTU34"	-0.082	0.000
"1003206"	"New.0.ReferenceOTU369"	-0.131	0.000
"1003206"	"New.0.ReferenceOTU463"	-0.094	0.000
"1003206"	"New.0.ReferenceOTU547"	-0.118	0.000
"1003206"	"New.0.ReferenceOTU576"	-0.086	0.000
"1003206"	"New.0.ReferenceOTU680"	-0.187	0.000
"1003206"	"New.0.ReferenceOTU71"	-0.075	0.000
"1003206"	"New.0.ReferenceOTU74"	-0.129	0.000
"1003206"	"New.0.ReferenceOTU745"	-0.262	0.000
"1003206"	"New.0.ReferenceOTU769"	-0.150	0.000
"1003206"	"New.0.ReferenceOTU803"	-0.097	0.000
"1003206"	"New.1.ReferenceOTU144"	-0.110	0.000
"1003206"	"New.1.ReferenceOTU4"	-0.078	0.000
"1003206"	"New.1.ReferenceOTU94"	-0.105	0.000
"1003206"	"New.3.ReferenceOTU105"	0.157	0.000
"1003206"	"New.3.ReferenceOTU478"	0.209	0.000
"1005844"	"1016923"	-0.057	0.000
"1005844"	"1017181"	-0.087	0.000
"1005844"	"1081815"	-0.097	0.000
"1005844"	"1088305"	-0.101	0.000
"1005844"	"1097359"	-0.113	0.000
"1005844"	"248648"	0.060	0.000
"1005844"	"441265"	-0.090	0.000
"1005844"	"579608"	-0.079	0.000
"1005844"	"580625"	-0.086	0.000
"1005844"	"587532"	0.072	0.000
"1005844"	"590586"	-0.074	0.000
"1005844"	"612706"	0.084	0.000
"1005844"	"833645"	-0.055	0.000
"1005844"	"845561"	-0.075	0.000
"1005844"	"861376"	0.059	0.000
"1005844"	"922761"	-0.093	0.000
"1005844"	"942852"	0.081	0.000
"1005844"	"984831"	-0.094	0.000
"1005844"	"New.0.CleanUp.ReferenceOTU10145"	0.111	0.000
"1005844"	"New.0.CleanUp.ReferenceOTU34183"	0.074	0.000
"1005844"	"New.0.CleanUp.ReferenceOTU91364"	0.063	0.000
"1005844"	"New.0.ReferenceOTU413"	0.073	0.000
"1005844"	"New.0.ReferenceOTU437"	0.053	0.000
"1005844"	"New.0.ReferenceOTU803"	0.125	0.000
"1007180"	"1029165"	0.086	0.000
"1007180"	"1068470"	0.124	0.000
"1007180"	"1076969"	0.082	0.000
"1007180"	"1080820"	0.083	0.000
"1007180"	"1083194"	0.109	0.000
"1007180"	"1084157"	0.090	0.000
"1007180"	"1086889"	0.087	0.000
"1007180"	"1088305"	0.116	0.000
"1007180"	"1097359"	0.096	0.000
"1007180"	"134265"	0.072	0.000
"1007180"	"179845"	-0.104	0.000
"1007180"	"180752"	0.081	0.000
"1007180"	"183182"	-0.081	0.000
"1007180"	"225795"	-0.089	0.000
"1007180"	"238940"	-0.078	0.000
"1007180"	"279193"	-0.084	0.000
"1007180"	"349901"	0.120	0.000
"1007180"	"361600"	-0.090	0.000
"1007180"	"377613"	-0.065	0.000
"1007180"	"4028105"	0.091	0.000
"1007180"	"420127"	0.092	0.000
"1007180"	"4318989"	0.075	0.000
"1007180"	"435928"	0.142	0.000
"1007180"	"530833"	0.112	0.000
"1007180"	"543684"	0.116	0.000
"1007180"	"573035"	-0.139	0.000
"1007180"	"578837"	0.089	0.000
"1007180"	"579608"	0.111	0.000
"1007180"	"585419"	0.115	0.000
"1007180"	"612706"	-0.065	0.000
"1007180"	"667570"	0.106	0.000
"1007180"	"689950"	0.090	0.000
"1007180"	"716006"	0.098	0.000
"1007180"	"785526"	0.094	0.000
"1007180"	"807369"	-0.094	0.000
"1007180"	"814277"	0.070	0.000
"1007180"	"823476"	-0.090	0.000
"1007180"	"836783"	0.090	0.000
"1007180"	"865469"	0.081	0.000
"1007180"	"873887"	0.097	0.000
"1007180"	"902334"	-0.095	0.000
"1007180"	"941487"	0.094	0.000
"1007180"	"966091"	0.113	0.000
"1007180"	"996116"	0.105	0.000
"1007180"	"New.0.CleanUp.ReferenceOTU21074"	-0.076	0.000
"1007180"	"New.0.CleanUp.ReferenceOTU32266"	-0.067	0.000
"1007180"	"New.0.CleanUp.ReferenceOTU74266"	-0.123	0.000
"1007180"	"New.0.ReferenceOTU161"	-0.094	0.000
"1007180"	"New.0.ReferenceOTU23"	-0.070	0.000
"1007180"	"New.0.ReferenceOTU300"	-0.077	0.000
"1007180"	"New.0.ReferenceOTU71"	-0.071	0.000
"1007180"	"New.0.ReferenceOTU712"	-0.073	0.000
"1007180"	"New.3.ReferenceOTU478"	0.123	0.000
"1007180"	"New.3.ReferenceOTU59"	0.085	0.000
"1009362"	"1011712"	0.106	0.000
"1009362"	"1011954"	0.159	0.000
"1009362"	"1039872"	0.086	0.000
"1009362"	"1047041"	0.203	0.000
"1009362"	"1048194"	0.142	0.000
"1009362"	"1052264"	-0.098	0.000
"1009362"	"1059729"	0.146	0.000
"1009362"	"1060029"	0.192	0.000
"1009362"	"1068902"	0.079	0.000
"1009362"	"1069592"	0.117	0.000
"1009362"	"1074210"	0.157	0.000
"1009362"	"1074625"	0.100	0.000
"1009362"	"1076969"	0.088	0.000
"1009362"	"1081815"	0.158	0.000
"1009362"	"1082539"	0.213	0.000
"1009362"	"1082607"	0.087	0.000
"1009362"	"1083194"	0.231	0.000
"1009362"	"1083508"	0.226	0.000
"1009362"	"1084157"	0.137	0.000
"1009362"	"1084865"	0.233	0.000
"1009362"	"1084952"	0.179	0.000
"1009362"	"1088305"	0.228	0.000
"1009362"	"1097359"	0.172	0.000
"1009362"	"1099914"	0.144	0.000
"1009362"	"1108208"	-0.103	0.000
"1009362"	"1108638"	0.135	0.000
"1009362"	"1145070"	-0.080	0.000
"1009362"	"154960"	-0.099	0.000
"1009362"	"165827"	0.157	0.000
"1009362"	"176591"	-0.078	0.000
"1009362"	"180752"	0.103	0.000
"1009362"	"182418"	-0.124	0.000
"1009362"	"191237"	-0.081	0.000
"1009362"	"199416"	-0.066	0.000
"1009362"	"209511"	-0.163	0.000
"1009362"	"238940"	-0.094	0.000
"1009362"	"269907"	0.124	0.000
"1009362"	"276149"	0.240	0.000
"1009362"	"2855257"	0.144	0.000
"1009362"	"349901"	0.148	0.000
"1009362"	"4028105"	0.105	0.000
"1009362"	"420127"	0.130	0.000
"1009362"	"4307652"	0.139	0.000
"1009362"	"435928"	0.155	0.000
"1009362"	"4404401"	0.110	0.000
"1009362"	"4422519"	0.103	0.000
"1009362"	"446403"	0.153	0.000
"1009362"	"4476095"	-0.083	0.000
"1009362"	"450209"	0.080	0.000
"1009362"	"503387"	0.151	0.000
"1009362"	"505587"	0.148	0.000
"1009362"	"529216"	-0.073	0.000
"1009362"	"530833"	0.157	0.000
"1009362"	"534507"	0.140	0.000
"1009362"	"539305"	-0.114	0.000
"1009362"	"540737"	0.094	0.000
"1009362"	"543684"	0.113	0.000
"1009362"	"561885"	0.123	0.000
"1009362"	"570385"	0.145	0.000
"1009362"	"570444"	-0.105	0.000
"1009362"	"573035"	-0.191	0.000
"1009362"	"578911"	0.092	0.000
"1009362"	"579608"	0.235	0.000
"1009362"	"580625"	0.095	0.000
"1009362"	"582018"	-0.076	0.000
"1009362"	"585419"	0.179	0.000
"1009362"	"588210"	-0.107	0.000
"1009362"	"589376"	0.093	0.000
"1009362"	"589597"	0.149	0.000
"1009362"	"589792"	-0.128	0.000
"1009362"	"591699"	0.112	0.000
"1009362"	"593209"	-0.100	0.000
"1009362"	"654742"	0.144	0.000
"1009362"	"667570"	0.134	0.000
"1009362"	"679245"	-0.081	0.000
"1009362"	"687940"	0.198	0.000
"1009362"	"688714"	0.149	0.000
"1009362"	"703741"	0.129	0.000
"1009362"	"712677"	-0.138	0.000
"1009362"	"716006"	0.137	0.000
"1009362"	"721526"	0.162	0.000
"1009362"	"754823"	-0.069	0.000
"1009362"	"785526"	0.140	0.000
"1009362"	"790545"	0.140	0.000
"1009362"	"804735"	0.119	0.000
"1009362"	"814277"	0.141	0.000
"1009362"	"822419"	0.144	0.000
"1009362"	"835594"	0.131	0.000
"1009362"	"836783"	0.177	0.000
"1009362"	"865469"	0.223	0.000
"1009362"	"873887"	0.115	0.000
"1009362"	"874750"	0.126	0.000
"1009362"	"879040"	0.207	0.000
"1009362"	"883748"	0.099	0.000
"1009362"	"889025"	0.131	0.000
"1009362"	"893979"	0.066	0.000
"1009362"	"903158"	0.130	0.000
"1009362"	"906820"	0.118	0.000
"1009362"	"918840"	0.111	0.000
"1009362"	"922761"	0.204	0.000
"1009362"	"933546"	0.167	0.000
"1009362"	"938948"	0.163	0.000
"1009362"	"940737"	0.096	0.000
"1009362"	"941278"	-0.109	0.000
"1009362"	"966091"	0.134	0.000
"1009362"	"968954"	0.216	0.000
"1009362"	"969805"	0.081	0.000
"1009362"	"97361"	-0.117	0.000
"1009362"	"984831"	0.162	0.000
"1009362"	"988314"	0.134	0.000
"1009362"	"996116"	0.139	0.000
"1009362"	"998905"	0.104	0.000
"1009362"	"New.0.CleanUp.ReferenceOTU103413"	-0.083	0.000
"1009362"	"New.0.CleanUp.ReferenceOTU111075"	-0.063	0.000
"1009362"	"New.0.CleanUp.ReferenceOTU135290"	-0.094	0.000
"1009362"	"New.0.CleanUp.ReferenceOTU136263"	-0.087	0.000
"1009362"	"New.0.CleanUp.ReferenceOTU15172"	0.091	0.000
"1009362"	"New.0.CleanUp.ReferenceOTU15269"	-0.120	0.000
"1009362"	"New.0.CleanUp.ReferenceOTU24853"	0.104	0.000
"1009362"	"New.0.CleanUp.ReferenceOTU32266"	-0.087	0.000
"1009362"	"New.0.CleanUp.ReferenceOTU32288"	0.099	0.000
"1009362"	"New.0.CleanUp.ReferenceOTU41194"	-0.095	0.000
"1009362"	"New.0.CleanUp.ReferenceOTU56051"	-0.080	0.000
"1009362"	"New.0.CleanUp.ReferenceOTU83917"	-0.097	0.000
"1009362"	"New.0.CleanUp.ReferenceOTU9575"	-0.074	0.000
"1009362"	"New.0.ReferenceOTU161"	-0.092	0.000
"1009362"	"New.0.ReferenceOTU18"	-0.081	0.000
"1009362"	"New.0.ReferenceOTU216"	-0.101	0.000
"1009362"	"New.0.ReferenceOTU329"	-0.092	0.000
"1009362"	"New.0.ReferenceOTU445"	-0.111	0.000
"1009362"	"New.0.ReferenceOTU488"	-0.073	0.000
"1009362"	"New.0.ReferenceOTU680"	-0.150	0.000
"1009362"	"New.0.ReferenceOTU703"	-0.097	0.000
"1009362"	"New.3.ReferenceOTU478"	0.151	0.000
"1009894"	"1011954"	0.149	0.000
"1009894"	"1039872"	0.077	0.000
"1009894"	"1047041"	0.180	0.000
"1009894"	"1060029"	0.133	0.000
"1009894"	"1068902"	0.102	0.000
"1009894"	"1074210"	0.098	0.000
"1009894"	"1082539"	0.102	0.000
"1009894"	"1083194"	0.174	0.000
"1009894"	"1083508"	0.184	0.000
"1009894"	"1084952"	0.120	0.000
"1009894"	"1088305"	0.144	0.000
"1009894"	"1096738"	0.063	0.000
"1009894"	"1099914"	0.109	0.000
"1009894"	"1101451"	0.145	0.000
"1009894"	"1108638"	0.117	0.000
"1009894"	"1108960"	0.114	0.000
"1009894"	"128390"	0.128	0.000
"1009894"	"134265"	-0.089	0.000
"1009894"	"153687"	-0.086	0.000
"1009894"	"1654477"	-0.162	0.000
"1009894"	"165827"	0.152	0.000
"1009894"	"172413"	0.109	0.000
"1009894"	"225795"	-0.085	0.000
"1009894"	"269907"	0.151	0.000
"1009894"	"279193"	-0.091	0.000
"1009894"	"300811"	0.096	0.000
"1009894"	"349901"	0.107	0.000
"1009894"	"364926"	-0.099	0.000
"1009894"	"403068"	0.077	0.000
"1009894"	"420127"	0.113	0.000
"1009894"	"4307652"	0.136	0.000
"1009894"	"435928"	0.140	0.000
"1009894"	"441265"	0.129	0.000
"1009894"	"4422519"	0.090	0.000
"1009894"	"450209"	0.078	0.000
"1009894"	"505587"	0.147	0.000
"1009894"	"510174"	0.104	0.000
"1009894"	"510422"	0.104	0.000
"1009894"	"516611"	0.093	0.000
"1009894"	"533373"	-0.098	0.000
"1009894"	"539305"	-0.101	0.000
"1009894"	"540269"	0.120	0.000
"1009894"	"540982"	-0.106	0.000
"1009894"	"543684"	0.133	0.000
"1009894"	"552026"	-0.089	0.000
"1009894"	"552922"	0.104	0.000
"1009894"	"553648"	-0.068	0.000
"1009894"	"561885"	0.105	0.000
"1009894"	"563240"	-0.079	0.000
"1009894"	"570385"	0.158	0.000
"1009894"	"573035"	-0.161	0.000
"1009894"	"578911"	0.129	0.000
"1009894"	"579608"	0.177	0.000
"1009894"	"589040"	-0.118	0.000
"1009894"	"589376"	0.118	0.000
"1009894"	"591699"	0.096	0.000
"1009894"	"666666"	-0.076	0.000
"1009894"	"674655"	-0.113	0.000
"1009894"	"687940"	0.131	0.000
"1009894"	"716006"	0.118	0.000
"1009894"	"721526"	0.112	0.000
"1009894"	"807522"	-0.081	0.000
"1009894"	"813945"	0.141	0.000
"1009894"	"814277"	0.099	0.000
"1009894"	"829851"	0.116	0.000
"1009894"	"830688"	-0.099	0.000
"1009894"	"836783"	0.124	0.000
"1009894"	"865469"	0.145	0.000
"1009894"	"873887"	0.080	0.000
"1009894"	"879040"	0.130	0.000
"1009894"	"889025"	0.111	0.000
"1009894"	"906820"	0.105	0.000
"1009894"	"917156"	-0.079	0.000
"1009894"	"922761"	0.130	0.000
"1009894"	"925494"	0.088	0.000
"1009894"	"933546"	0.115	0.000
"1009894"	"938948"	0.156	0.000
"1009894"	"963854"	-0.069	0.000
"1009894"	"97361"	-0.102	0.000
"1009894"	"974121"	0.133	0.000
"1009894"	"988314"	0.168	0.000
"1009894"	"New.0.CleanUp.ReferenceOTU121273"	-0.088	0.000
"1009894"	"New.0.CleanUp.ReferenceOTU21853"	-0.072	0.000
"1009894"	"New.0.ReferenceOTU168"	-0.088	0.000
"1009894"	"New.0.ReferenceOTU177"	-0.083	0.000
"1009894"	"New.0.ReferenceOTU347"	-0.135	0.000
"1009894"	"New.0.ReferenceOTU488"	-0.115	0.000
"1009894"	"New.0.ReferenceOTU547"	-0.075	0.000
"1009894"	"New.3.ReferenceOTU478"	0.144	0.000
"1009894"	"New.3.ReferenceOTU59"	0.109	0.000
"1011088"	"1059729"	-0.123	0.000
