from	to	corr	pval
"1002005"	"1003206"	0.103	0.000
"1002005"	"1005844"	-0.070	0.000
"1002005"	"1009362"	0.137	0.000
"1002005"	"1047041"	0.122	0.000
"1002005"	"1051517"	0.143	0.000
"1002005"	"1060029"	0.122	0.000
"1002005"	"1068470"	0.059	0.000
"1002005"	"1074210"	0.141	0.000
"1002005"	"1077373"	-0.066	0.000
"1002005"	"1082059"	0.183	0.000
"1002005"	"1082539"	0.156	0.000
"1002005"	"1083194"	0.243	0.000
"1002005"	"1083508"	0.160	0.000
"1002005"	"1084865"	0.276	0.000
"1002005"	"1084952"	0.100	0.000
"1002005"	"1088305"	0.095	0.000
"1002005"	"1097359"	0.222	0.000
"1002005"	"1099914"	0.123	0.000
"1002005"	"1101451"	0.252	0.000
"1002005"	"1105574"	0.075	0.000
"1002005"	"1106617"	0.180	0.000
"1002005"	"1107833"	-0.069	0.000
"1002005"	"1108275"	0.148	0.000
"1002005"	"1108289"	0.417	0.000
"1002005"	"1108638"	0.121	0.000
"1002005"	"1108960"	0.182	0.000
"1002005"	"1109744"	-0.066	0.000
"1002005"	"1111294"	-0.164	0.000
"1002005"	"132837"	0.273	0.000
"1002005"	"1654477"	-0.253	0.000
"1002005"	"1834768"	0.072	0.000
"1002005"	"1866742"	0.110	0.000
"1002005"	"225795"	-0.083	0.000
"1002005"	"262095"	-0.178	0.000
"1002005"	"269907"	0.087	0.000
"1002005"	"276149"	0.115	0.000
"1002005"	"291844"	-0.187	0.000
"1002005"	"308081"	-0.241	0.000
"1002005"	"337083"	-0.133	0.000
"1002005"	"3393186"	-0.056	0.000
"1002005"	"3507733"	-0.080	0.000
"1002005"	"351979"	-0.263	0.000
"1002005"	"359750"	-0.284	0.000
"1002005"	"364926"	-0.180	0.000
"1002005"	"367535"	-0.126	0.000
"1002005"	"377613"	-0.068	0.000
"1002005"	"420127"	0.089	0.000
"1002005"	"42256"	-0.057	0.000
"1002005"	"433739"	-0.057	0.000
"1002005"	"435928"	0.108	0.000
"1002005"	"4360168"	0.101	0.000
"1002005"	"4385756"	-0.384	0.000
"1002005"	"439036"	0.074	0.000
"1002005"	"441265"	0.160	0.000
"1002005"	"4422519"	0.078	0.000
"1002005"	"4440085"	-0.059	0.000
"1002005"	"503387"	0.095	0.000
"1002005"	"505587"	0.093	0.000
"1002005"	"509913"	0.100	0.000
"1002005"	"510422"	0.100	0.000
"1002005"	"519864"	-0.189	0.000
"1002005"	"529652"	-0.201	0.000
"1002005"	"533373"	-0.210	0.000
"1002005"	"538237"	-0.076	0.000
"1002005"	"538602"	0.165	0.000
"1002005"	"539213"	-0.066	0.000
"1002005"	"539305"	-0.068	0.000
"1002005"	"540982"	-0.241	0.000
"1002005"	"541506"	-0.072	0.000
"1002005"	"541875"	-0.061	0.000
"1002005"	"542066"	0.205	0.000
"1002005"	"544680"	0.306	0.000
"1002005"	"545445"	-0.058	0.000
"1002005"	"554339"	-0.071	0.000
"1002005"	"557690"	-0.077	0.000
"1002005"	"557935"	-0.054	0.000
"1002005"	"559527"	0.133	0.000
"1002005"	"561885"	0.059	0.000
"1002005"	"570385"	0.079	0.000
"1002005"	"572889"	-0.328	0.000
"1002005"	"573035"	0.166	0.000
"1002005"	"574655"	0.116	0.000
"1002005"	"579608"	0.156	0.000
"1002005"	"580411"	0.122	0.000
"1002005"	"580495"	-0.072	0.000
"1002005"	"581982"	-0.073	0.000
"1002005"	"582379"	-0.238	0.000
"1002005"	"583656"	-0.203	0.000
"1002005"	"585493"	-0.065	0.000
"1002005"	"587532"	-0.068	0.000
"1002005"	"587912"	-0.061	0.000
"1002005"	"589547"	-0.096	0.000
"1002005"	"589792"	0.154	0.000
"1002005"	"592628"	0.097	0.000
"1002005"	"593209"	-0.073	0.000
"1002005"	"593724"	-0.067	0.000
"1002005"	"609982"	0.215	0.000
"1002005"	"646549"	0.148	0.000
"1002005"	"666666"	-0.060	0.000
"1002005"	"687940"	0.095	0.000
"1002005"	"703741"	0.158	0.000
"1002005"	"706432"	0.130	0.000
"1002005"	"721526"	0.108	0.000
"1002005"	"739614"	0.182	0.000
"1002005"	"759916"	0.108	0.000
"1002005"	"780788"	0.064	0.000
"1002005"	"785526"	0.097	0.000
"1002005"	"792393"	-0.195	0.000
"1002005"	"810959"	0.078	0.000
"1002005"	"813418"	0.099	0.000
"1002005"	"813945"	0.163	0.000
"1002005"	"814277"	0.091	0.000
"1002005"	"820978"	-0.184	0.000
"1002005"	"828483"	-0.277	0.000
"1002005"	"829851"	0.121	0.000
"1002005"	"830290"	0.130	0.000
"1002005"	"865469"	0.165	0.000
"1002005"	"903158"	0.103	0.000
"1002005"	"914108"	-0.077	0.000
"1002005"	"917156"	-0.041	0.000
"1002005"	"922761"	0.157	0.000
"1002005"	"933546"	0.109	0.000
"1002005"	"938948"	0.101	0.000
"1002005"	"941487"	0.120	0.000
"1002005"	"949863"	-0.073	0.000
"1002005"	"956625"	-0.058	0.000
"1002005"	"963854"	-0.098	0.000
"1002005"	"968954"	0.139	0.000
"1002005"	"974121"	0.113	0.000
"1002005"	"984831"	0.231	0.000
"1002005"	"987760"	0.211	0.000
"1002005"	"988314"	0.267	0.000
"1002005"	"990864"	0.164	0.000
"1002005"	"992510"	0.207	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU102012"	-0.051	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU102856"	-0.058	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU10292"	-0.082	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU104626"	-0.259	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU108577"	-0.152	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU10893"	-0.071	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU109702"	-0.057	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU111075"	-0.043	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU111477"	-0.257	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU116380"	-0.173	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU120623"	-0.044	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU121721"	-0.060	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU125389"	-0.181	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU127664"	-0.071	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU128014"	-0.049	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU135290"	-0.059	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU136896"	-0.049	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU138349"	-0.258	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU138900"	-0.062	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU139292"	-0.042	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU139618"	0.104	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU15269"	-0.266	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU1621"	-0.244	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU16366"	0.178	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU19193"	-0.149	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU21853"	-0.038	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU22635"	-0.255	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU22975"	-0.062	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU24687"	-0.082	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU28597"	-0.081	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU32288"	0.067	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU32484"	-0.071	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU43340"	-0.279	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU50341"	-0.241	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU53881"	-0.066	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU58115"	-0.061	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU66163"	-0.061	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU75563"	-0.043	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU77349"	-0.060	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU79865"	-0.069	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU83917"	-0.048	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU91364"	-0.047	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU9575"	-0.076	0.000
"1002005"	"New.0.ReferenceOTU103"	0.163	0.000
"1002005"	"New.0.ReferenceOTU138"	0.187	0.000
"1002005"	"New.0.ReferenceOTU174"	0.166	0.000
"1002005"	"New.0.ReferenceOTU245"	-0.075	0.000
"1002005"	"New.0.ReferenceOTU252"	-0.053	0.000
"1002005"	"New.0.ReferenceOTU293"	-0.060	0.000
"1002005"	"New.0.ReferenceOTU296"	-0.069	0.000
"1002005"	"New.0.ReferenceOTU31"	0.073	0.000
"1002005"	"New.0.ReferenceOTU316"	-0.068	0.000
"1002005"	"New.0.ReferenceOTU349"	-0.047	0.000
"1002005"	"New.0.ReferenceOTU357"	0.210	0.000
"1002005"	"New.0.ReferenceOTU358"	-0.056	0.000
"1002005"	"New.0.ReferenceOTU369"	-0.099	0.000
"1002005"	"New.0.ReferenceOTU383"	-0.081	0.000
"1002005"	"New.0.ReferenceOTU392"	0.320	0.000
"1002005"	"New.0.ReferenceOTU41"	0.195	0.000
"1002005"	"New.0.ReferenceOTU427"	-0.066	0.000
"1002005"	"New.0.ReferenceOTU43"	0.365	0.000
"1002005"	"New.0.ReferenceOTU453"	0.186	0.000
"1002005"	"New.0.ReferenceOTU471"	-0.061	0.000
"1002005"	"New.0.ReferenceOTU511"	-0.060	0.000
"1002005"	"New.0.ReferenceOTU547"	-0.054	0.000
"1002005"	"New.0.ReferenceOTU555"	-0.071	0.000
"1002005"	"New.0.ReferenceOTU562"	-0.070	0.000
"1002005"	"New.0.ReferenceOTU568"	-0.069	0.000
"1002005"	"New.0.ReferenceOTU570"	-0.062	0.000
"1002005"	"New.0.ReferenceOTU647"	-0.055	0.000
"1002005"	"New.0.ReferenceOTU678"	0.196	0.000
"1002005"	"New.0.ReferenceOTU707"	-0.056	0.000
"1002005"	"New.0.ReferenceOTU712"	-0.069	0.000
"1002005"	"New.0.ReferenceOTU727"	0.234	0.000
"1002005"	"New.0.ReferenceOTU745"	-0.264	0.000
"1002005"	"New.0.ReferenceOTU77"	-0.051	0.000
"1002005"	"New.0.ReferenceOTU773"	-0.067	0.000
"1002005"	"New.0.ReferenceOTU782"	0.105	0.000
"1002005"	"New.0.ReferenceOTU791"	0.324	0.000
"1002005"	"New.0.ReferenceOTU792"	-0.092	0.000
"1002005"	"New.0.ReferenceOTU89"	-0.063	0.000
"1002005"	"New.1.CleanUp.ReferenceOTU5390"	-0.059	0.000
"1002005"	"New.1.ReferenceOTU183"	-0.177	0.000
"1002005"	"New.1.ReferenceOTU260"	-0.170	0.000
"1002005"	"New.2.ReferenceOTU148"	-0.137	0.000
"1002005"	"New.2.ReferenceOTU159"	-0.066	0.000
"1002005"	"New.2.ReferenceOTU21"	-0.076	0.000
"1002005"	"New.2.ReferenceOTU250"	-0.058	0.000
"1002005"	"New.2.ReferenceOTU284"	-0.075	0.000
"1002005"	"New.2.ReferenceOTU291"	-0.044	0.000
"1002005"	"New.2.ReferenceOTU9"	-0.052	0.000
"1002005"	"New.3.ReferenceOTU106"	-0.065	0.000
"1002005"	"New.3.ReferenceOTU157"	-0.044	0.000
"1002005"	"New.3.ReferenceOTU424"	-0.079	0.000
"1002005"	"New.3.ReferenceOTU478"	0.103	0.000
"1003206"	"1009894"	0.076	0.000
"1003206"	"1011712"	0.142	0.000
"1003206"	"1011954"	0.084	0.000
"1003206"	"1017181"	0.198	0.000
"1003206"	"1033018"	0.086	0.000
"1003206"	"1039872"	0.067	0.000
"1003206"	"1047041"	0.154	0.000
"1003206"	"1057260"	-0.072	0.000
"1003206"	"1059729"	0.093	0.000
"1003206"	"1060029"	0.106	0.000
"1003206"	"1068470"	0.060	0.000
"1003206"	"1074210"	0.104	0.000
"1003206"	"1074625"	0.068	0.000
"1003206"	"1081815"	0.081	0.000
"1003206"	"1082539"	0.100	0.000
"1003206"	"1083194"	0.227	0.000
"1003206"	"1083508"	0.169	0.000
"1003206"	"1084157"	0.121	0.000
"1003206"	"1084865"	0.234	0.000
"1003206"	"1084952"	0.106	0.000
"1003206"	"1086889"	0.069	0.000
"1003206"	"1088305"	0.122	0.000
"1003206"	"1097359"	0.149	0.000
"1003206"	"1099914"	0.086	0.000
"1003206"	"1101451"	0.188	0.000
"1003206"	"1108208"	-0.064	0.000
"1003206"	"1108275"	0.116	0.000
"1003206"	"1108308"	0.128	0.000
"1003206"	"1108638"	0.104	0.000
"1003206"	"1108960"	0.200	0.000
"1003206"	"1109744"	-0.057	0.000
"1003206"	"1110317"	-0.051	0.000
"1003206"	"1111294"	-0.160	0.000
"1003206"	"1139618"	-0.057	0.000
"1003206"	"128390"	0.104	0.000
"1003206"	"133075"	0.070	0.000
"1003206"	"154960"	-0.045	0.000
"1003206"	"160015"	-0.106	0.000
"1003206"	"1654477"	-0.169	0.000
"1003206"	"165827"	0.081	0.000
"1003206"	"172413"	0.092	0.000
"1003206"	"180752"	0.114	0.000
"1003206"	"225795"	-0.089	0.000
"1003206"	"233981"	-0.115	0.000
"1003206"	"239345"	-0.068	0.000
"1003206"	"262095"	-0.094	0.000
"1003206"	"265873"	-0.061	0.000
"1003206"	"269907"	0.101	0.000
"1003206"	"276149"	0.163	0.000
"1003206"	"288029"	-0.068	0.000
"1003206"	"291844"	-0.103	0.000
"1003206"	"308081"	-0.162	0.000
"1003206"	"322927"	0.091	0.000
"1003206"	"337083"	-0.134	0.000
"1003206"	"349901"	0.119	0.000
"1003206"	"3507733"	-0.058	0.000
"1003206"	"351979"	-0.185	0.000
"1003206"	"359750"	-0.156	0.000
"1003206"	"360432"	0.072	0.000
"1003206"	"364926"	-0.083	0.000
"1003206"	"377613"	-0.043	0.000
"1003206"	"420127"	0.113	0.000
"1003206"	"42256"	-0.049	0.000
"1003206"	"4307652"	0.063	0.000
"1003206"	"4318989"	0.077	0.000
"1003206"	"435928"	0.136	0.000
"1003206"	"4385756"	-0.150	0.000
"1003206"	"439036"	0.075	0.000
"1003206"	"4404401"	0.080	0.000
"1003206"	"446403"	0.084	0.000
"1003206"	"465989"	0.091	0.000
"1003206"	"503387"	0.103	0.000
"1003206"	"505587"	0.092	0.000
"1003206"	"510174"	0.083	0.000
"1003206"	"510422"	0.102	0.000
"1003206"	"516611"	0.080	0.000
"1003206"	"533373"	-0.112	0.000
"1003206"	"534507"	0.113	0.000
"1003206"	"540269"	0.076	0.000
"1003206"	"540982"	-0.117	0.000
"1003206"	"541875"	-0.063	0.000
"1003206"	"542066"	0.086	0.000
"1003206"	"543684"	0.089	0.000
"1003206"	"557935"	-0.040	0.000
"1003206"	"572889"	-0.199	0.000
"1003206"	"574655"	0.133	0.000
"1003206"	"579608"	0.195	0.000
"1003206"	"581231"	-0.065	0.000
"1003206"	"581982"	-0.056	0.000
"1003206"	"584500"	-0.059	0.000
"1003206"	"585419"	0.114	0.000
"1003206"	"589597"	0.127	0.000
"1003206"	"593376"	0.082	0.000
"1003206"	"593724"	-0.071	0.000
"1003206"	"687940"	0.124	0.000
"1003206"	"688714"	0.097	0.000
"1003206"	"716006"	0.107	0.000
"1003206"	"721526"	0.107	0.000
"1003206"	"759916"	0.131	0.000
"1003206"	"768553"	-0.129	0.000
"1003206"	"780788"	0.108	0.000
"1003206"	"785526"	0.108	0.000
"1003206"	"789831"	-0.066	0.000
"1003206"	"790545"	0.070	0.000
"1003206"	"810672"	-0.051	0.000
"1003206"	"813945"	0.130	0.000
"1003206"	"814277"	0.131	0.000
"1003206"	"828483"	-0.196	0.000
"1003206"	"829851"	0.165	0.000
"1003206"	"835594"	0.085	0.000
"1003206"	"836783"	0.086	0.000
"1003206"	"849156"	0.066	0.000
"1003206"	"865469"	0.068	0.000
"1003206"	"873887"	0.073	0.000
"1003206"	"874750"	0.071	0.000
"1003206"	"879040"	0.116	0.000
"1003206"	"883748"	0.062	0.000
"1003206"	"889025"	0.121	0.000
"1003206"	"903158"	0.082	0.000
"1003206"	"906820"	0.050	0.000
"1003206"	"909420"	-0.052	0.000
"1003206"	"922761"	0.180	0.000
"1003206"	"933546"	0.126	0.000
"1003206"	"938948"	0.113	0.000
"1003206"	"941487"	0.139	0.000
"1003206"	"956811"	0.062	0.000
"1003206"	"963854"	-0.059	0.000
"1003206"	"968954"	0.157	0.000
"1003206"	"97361"	-0.051	0.000
"1003206"	"974121"	0.082	0.000
"1003206"	"984831"	0.158	0.000
"1003206"	"988314"	0.223	0.000
"1003206"	"989870"	-0.073	0.000
"1003206"	"990864"	0.143	0.000
"1003206"	"996116"	0.067	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU102856"	-0.051	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU103413"	-0.069	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU111075"	-0.062	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU111477"	-0.110	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU126975"	-0.060	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU128014"	-0.060	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU138349"	-0.126	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU141106"	-0.048	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU15269"	-0.107	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU157"	-0.069	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU1621"	-0.099	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU22635"	-0.116	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU32288"	0.103	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU43340"	-0.110	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU53881"	-0.050	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU74266"	-0.055	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU92125"	-0.043	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU9575"	-0.051	0.000
"1003206"	"New.0.ReferenceOTU113"	-0.077	0.000
"1003206"	"New.0.ReferenceOTU121"	-0.052	0.000
"1003206"	"New.0.ReferenceOTU311"	-0.051	0.000
"1003206"	"New.0.ReferenceOTU324"	-0.060	0.000
"1003206"	"New.0.ReferenceOTU346"	-0.073	0.000
"1003206"	"New.0.ReferenceOTU349"	-0.038	0.000
"1003206"	"New.0.ReferenceOTU383"	-0.054	0.000
"1003206"	"New.0.ReferenceOTU411"	-0.071	0.000
"1003206"	"New.0.ReferenceOTU463"	-0.043	0.000
"1003206"	"New.0.ReferenceOTU488"	-0.042	0.000
"1003206"	"New.0.ReferenceOTU649"	-0.041	0.000
"1003206"	"New.0.ReferenceOTU660"	-0.059	0.000
"1003206"	"New.0.ReferenceOTU680"	-0.080	0.000
"1003206"	"New.0.ReferenceOTU707"	-0.040	0.000
"1003206"	"New.0.ReferenceOTU712"	-0.057	0.000
"1003206"	"New.0.ReferenceOTU745"	-0.167	0.000
"1003206"	"New.1.CleanUp.ReferenceOTU26526"	0.048	0.000
"1003206"	"New.1.CleanUp.ReferenceOTU28004"	-0.079	0.000
"1003206"	"New.2.ReferenceOTU15"	-0.057	0.000
"1003206"	"New.2.ReferenceOTU159"	-0.057	0.000
"1003206"	"New.2.ReferenceOTU170"	-0.068	0.000
"1003206"	"New.2.ReferenceOTU291"	-0.066	0.000
"1003206"	"New.3.ReferenceOTU105"	0.081	0.000
"1003206"	"New.3.ReferenceOTU478"	0.130	0.000
"1005844"	"1017181"	-0.052	0.000
"1005844"	"1059729"	-0.041	0.000
"1005844"	"1074625"	-0.050	0.000
"1005844"	"1082539"	-0.071	0.000
"1005844"	"1083194"	-0.073	0.000
"1005844"	"1084417"	-0.060	0.000
"1005844"	"1084865"	-0.078	0.000
"1005844"	"1088305"	-0.057	0.000
"1005844"	"1097359"	-0.068	0.000
"1005844"	"1108308"	-0.048	0.000
"1005844"	"1108960"	-0.056	0.000
"1005844"	"1110317"	0.043	0.000
"1005844"	"128390"	-0.059	0.000
"1005844"	"160015"	0.066	0.000
"1005844"	"180752"	-0.064	0.000
"1005844"	"276149"	-0.073	0.000
"1005844"	"2855257"	-0.040	0.000
"1005844"	"3507733"	0.047	0.000
"1005844"	"435928"	-0.047	0.000
"1005844"	"465989"	-0.076	0.000
"1005844"	"503387"	-0.064	0.000
"1005844"	"505587"	-0.059	0.000
"1005844"	"540737"	-0.048	0.000
"1005844"	"554339"	-0.030	0.000
"1005844"	"574655"	-0.056	0.000
"1005844"	"579608"	-0.072	0.000
"1005844"	"587532"	0.062	0.000
"1005844"	"785526"	-0.057	0.000
"1005844"	"813945"	-0.040	0.000
"1005844"	"829851"	-0.061	0.000
"1005844"	"861807"	-0.036	0.000
"1005844"	"893979"	0.050	0.000
"1005844"	"922761"	-0.081	0.000
"1005844"	"933546"	-0.073	0.000
"1005844"	"941487"	-0.045	0.000
"1005844"	"966091"	-0.058	0.000
"1005844"	"968954"	-0.083	0.000
"1005844"	"990864"	-0.051	0.000
"1005844"	"997439"	-0.073	0.000
"1005844"	"New.0.CleanUp.ReferenceOTU111075"	0.041	0.000
"1005844"	"New.0.CleanUp.ReferenceOTU122879"	0.060	0.000
"1005844"	"New.0.CleanUp.ReferenceOTU139292"	0.050	0.000
"1005844"	"New.0.CleanUp.ReferenceOTU32266"	0.052	0.000
"1005844"	"New.0.ReferenceOTU179"	0.044	0.000
"1005844"	"New.0.ReferenceOTU311"	0.049	0.000
"1005844"	"New.0.ReferenceOTU541"	0.064	0.000
"1005844"	"New.0.ReferenceOTU568"	0.039	0.000
"1005844"	"New.0.ReferenceOTU576"	0.054	0.000
"1005844"	"New.1.CleanUp.ReferenceOTU5390"	0.066	0.000
"1005844"	"New.2.ReferenceOTU291"	0.047	0.000
"1007180"	"1016923"	0.062	0.000
"1007180"	"1033018"	0.066	0.000
"1007180"	"1083508"	0.069	0.000
"1007180"	"1084952"	0.063	0.000
"1007180"	"1097359"	0.066	0.000
"1007180"	"1104529"	-0.084	0.000
"1007180"	"1106324"	-0.080	0.000
"1007180"	"1108308"	0.049	0.000
"1007180"	"1108638"	0.079	0.000
"1007180"	"1111944"	-0.063	0.000
"1007180"	"132837"	-0.060	0.000
"1007180"	"1866742"	-0.048	0.000
"1007180"	"206826"	0.050	0.000
"1007180"	"269907"	0.054	0.000
"1007180"	"276149"	0.092	0.000
"1007180"	"288283"	0.042	0.000
"1007180"	"516611"	0.062	0.000
"1007180"	"530833"	0.052	0.000
"1007180"	"544847"	-0.069	0.000
"1007180"	"563240"	-0.077	0.000
"1007180"	"570385"	0.061	0.000
"1007180"	"573035"	-0.114	0.000
"1007180"	"579608"	0.075	0.000
"1007180"	"584500"	-0.043	0.000
"1007180"	"589792"	-0.075	0.000
"1007180"	"604966"	-0.044	0.000
"1007180"	"687940"	0.069	0.000
"1007180"	"697479"	-0.057	0.000
"1007180"	"739614"	-0.069	0.000
"1007180"	"754823"	-0.035	0.000
"1007180"	"785526"	0.071	0.000
"1007180"	"814277"	0.060	0.000
"1007180"	"814282"	-0.060	0.000
"1007180"	"829851"	0.076	0.000
"1007180"	"835594"	0.071	0.000
"1007180"	"849156"	0.048	0.000
"1007180"	"889661"	0.045	0.000
"1007180"	"922761"	0.066	0.000
"1007180"	"933546"	0.059	0.000
"1007180"	"953050"	-0.054	0.000
"1007180"	"963779"	0.055	0.000
"1007180"	"987760"	-0.084	0.000
"1007180"	"New.0.CleanUp.ReferenceOTU107099"	-0.072	0.000
"1007180"	"New.0.CleanUp.ReferenceOTU139292"	-0.065	0.000
"1007180"	"New.0.CleanUp.ReferenceOTU26719"	-0.070	0.000
"1007180"	"New.0.ReferenceOTU113"	-0.049	0.000
"1007180"	"New.0.ReferenceOTU323"	-0.062	0.000
"1007180"	"New.0.ReferenceOTU428"	-0.065	0.000
"1007180"	"New.0.ReferenceOTU445"	-0.059	0.000
"1007180"	"New.0.ReferenceOTU58"	-0.062	0.000
"1007180"	"New.0.ReferenceOTU806"	-0.049	0.000
"1007180"	"New.1.ReferenceOTU4"	-0.075	0.000
"1007180"	"New.3.ReferenceOTU105"	0.077	0.000
"1007180"	"New.3.ReferenceOTU478"	0.067	0.000
"1009362"	"1009894"	0.094	0.000
"1009362"	"1011954"	0.083	0.000
"1009362"	"1017181"	0.097	0.000
"1009362"	"1033018"	0.114	0.000
"1009362"	"1042850"	0.081	0.000
"1009362"	"1047041"	0.095	0.000
"1009362"	"1048194"	0.074	0.000
"1009362"	"1049387"	-0.064	0.000
"1009362"	"1059729"	0.078	0.000
"1009362"	"1060029"	0.119	0.000
"1009362"	"1068470"	0.042	0.000
"1009362"	"1069816"	0.054	0.000
"1009362"	"1074210"	0.112	0.000
"1009362"	"1074625"	0.079	0.000
"1009362"	"1078207"	0.074	0.000
"1009362"	"1080820"	0.063	0.000
"1009362"	"1082539"	0.107	0.000
"1009362"	"1083194"	0.144	0.000
"1009362"	"1083508"	0.154	0.000
"1009362"	"1084157"	0.087	0.000
"1009362"	"1084865"	0.150	0.000
"1009362"	"1088305"	0.110	0.000
"1009362"	"1096738"	0.059	0.000
"1009362"	"1097359"	0.100	0.000
"1009362"	"1099914"	0.087	0.000
"1009362"	"1101451"	0.088	0.000
"1009362"	"1105574"	0.108	0.000
"1009362"	"1106324"	-0.067	0.000
"1009362"	"1106617"	-0.108	0.000
"1009362"	"1108638"	0.091	0.000
"1009362"	"1108726"	-0.094	0.000
"1009362"	"1108960"	0.090	0.000
"1009362"	"1111294"	-0.070	0.000
"1009362"	"133075"	0.049	0.000
"1009362"	"165827"	0.091	0.000
"1009362"	"206826"	0.057	0.000
"1009362"	"248395"	-0.081	0.000
"1009362"	"269907"	0.060	0.000
"1009362"	"276149"	0.095	0.000
"1009362"	"2855257"	0.060	0.000
"1009362"	"310003"	0.054	0.000
"1009362"	"334459"	-0.071	0.000
"1009362"	"349901"	0.104	0.000
"1009362"	"4028105"	0.075	0.000
"1009362"	"403068"	0.071	0.000
"1009362"	"420127"	0.095	0.000
"1009362"	"4307652"	0.050	0.000
"1009362"	"4318989"	0.060	0.000
"1009362"	"435928"	0.093	0.000
"1009362"	"4385756"	-0.072	0.000
"1009362"	"439036"	0.066	0.000
"1009362"	"441265"	0.079	0.000
"1009362"	"4422519"	0.086	0.000
"1009362"	"450209"	0.055	0.000
"1009362"	"465989"	0.099	0.000
"1009362"	"503387"	0.080	0.000
"1009362"	"505587"	0.073	0.000
"1009362"	"510422"	0.071	0.000
"1009362"	"516611"	0.090	0.000
"1009362"	"530833"	0.051	0.000
"1009362"	"534507"	0.080	0.000
"1009362"	"540737"	0.086	0.000
"1009362"	"541299"	-0.072	0.000
"1009362"	"543684"	0.063	0.000
"1009362"	"544841"	-0.080	0.000
"1009362"	"558885"	-0.055	0.000
"1009362"	"559527"	-0.059	0.000
"1009362"	"559613"	-0.042	0.000
"1009362"	"563240"	-0.072	0.000
"1009362"	"566216"	-0.061	0.000
"1009362"	"570385"	0.086	0.000
"1009362"	"572889"	-0.077	0.000
"1009362"	"573035"	-0.142	0.000
"1009362"	"574655"	0.097	0.000
"1009362"	"579608"	0.163	0.000
"1009362"	"581231"	-0.042	0.000
"1009362"	"584500"	-0.046	0.000
"1009362"	"585419"	0.116	0.000
"1009362"	"585493"	-0.045	0.000
"1009362"	"589376"	0.063	0.000
"1009362"	"589597"	0.103	0.000
"1009362"	"591699"	0.048	0.000
"1009362"	"593376"	0.068	0.000
"1009362"	"646549"	0.080	0.000
