from	to	corr	pval
"1002005"	"1007180"	-0.099	0.000
"1002005"	"1049387"	0.274	0.000
"1002005"	"1062748"	0.315	0.000
"1002005"	"1068572"	-0.089	0.000
"1002005"	"1069592"	-0.066	0.000
"1002005"	"1076316"	-0.097	0.000
"1002005"	"1083194"	0.174	0.000
"1002005"	"1084865"	0.204	0.000
"1002005"	"1097359"	0.134	0.000
"1002005"	"1101451"	0.157	0.000
"1002005"	"1106324"	0.269	0.000
"1002005"	"1106617"	0.333	0.000
"1002005"	"1107027"	0.227	0.000
"1002005"	"1108275"	0.215	0.000
"1002005"	"1108289"	0.329	0.000
"1002005"	"1108726"	0.288	0.000
"1002005"	"1108960"	0.121	0.000
"1002005"	"1111496"	-0.073	0.000
"1002005"	"1111944"	0.279	0.000
"1002005"	"1133602"	-0.062	0.000
"1002005"	"132837"	0.323	0.000
"1002005"	"152483"	-0.066	0.000
"1002005"	"1654477"	-0.326	0.000
"1002005"	"1866742"	0.192	0.000
"1002005"	"248395"	0.268	0.000
"1002005"	"262095"	-0.194	0.000
"1002005"	"2855257"	-0.109	0.000
"1002005"	"308081"	-0.164	0.000
"1002005"	"351979"	-0.291	0.000
"1002005"	"359750"	-0.289	0.000
"1002005"	"364926"	-0.165	0.000
"1002005"	"388951"	-0.087	0.000
"1002005"	"42256"	-0.077	0.000
"1002005"	"4360168"	0.095	0.000
"1002005"	"4385756"	-0.368	0.000
"1002005"	"441265"	0.126	0.000
"1002005"	"519864"	-0.199	0.000
"1002005"	"533373"	-0.221	0.000
"1002005"	"536986"	-0.204	0.000
"1002005"	"538602"	0.314	0.000
"1002005"	"540982"	-0.271	0.000
"1002005"	"541299"	0.282	0.000
"1002005"	"542066"	0.191	0.000
"1002005"	"544680"	0.356	0.000
"1002005"	"544841"	0.294	0.000
"1002005"	"544847"	0.278	0.000
"1002005"	"545445"	-0.103	0.000
"1002005"	"559527"	0.237	0.000
"1002005"	"562010"	-0.063	0.000
"1002005"	"563240"	0.157	0.000
"1002005"	"568556"	-0.075	0.000
"1002005"	"572889"	-0.262	0.000
"1002005"	"573035"	0.355	0.000
"1002005"	"580411"	0.127	0.000
"1002005"	"582379"	-0.226	0.000
"1002005"	"583656"	-0.122	0.000
"1002005"	"589792"	0.174	0.000
"1002005"	"591699"	-0.066	0.000
"1002005"	"609982"	0.139	0.000
"1002005"	"612706"	-0.106	0.000
"1002005"	"654742"	-0.052	0.000
"1002005"	"674655"	0.241	0.000
"1002005"	"679245"	0.163	0.000
"1002005"	"697479"	0.197	0.000
"1002005"	"703741"	0.169	0.000
"1002005"	"711803"	0.233	0.000
"1002005"	"739614"	0.321	0.000
"1002005"	"806566"	0.073	0.000
"1002005"	"813418"	0.221	0.000
"1002005"	"814282"	0.308	0.000
"1002005"	"820978"	-0.151	0.000
"1002005"	"828483"	-0.234	0.000
"1002005"	"97361"	-0.062	0.000
"1002005"	"984831"	0.153	0.000
"1002005"	"987760"	0.234	0.000
"1002005"	"992510"	0.347	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU104626"	-0.330	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU108577"	-0.190	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU109902"	-0.069	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU111110"	0.225	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU111477"	-0.312	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU116380"	-0.187	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU121273"	0.252	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU125389"	-0.207	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU127664"	-0.089	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU138349"	-0.266	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU139292"	-0.059	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU139618"	0.232	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU15269"	-0.317	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU1621"	-0.268	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU16366"	0.301	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU19193"	-0.204	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU22635"	-0.276	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU43340"	-0.323	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU44415"	-0.066	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU50341"	-0.275	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU75563"	-0.083	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU77349"	-0.064	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU77786"	0.260	0.000
"1002005"	"New.0.CleanUp.ReferenceOTU9575"	-0.052	0.000
"1002005"	"New.0.ReferenceOTU103"	0.189	0.000
"1002005"	"New.0.ReferenceOTU111"	0.148	0.000
"1002005"	"New.0.ReferenceOTU138"	0.256	0.000
"1002005"	"New.0.ReferenceOTU162"	-0.051	0.000
"1002005"	"New.0.ReferenceOTU168"	-0.122	0.000
"1002005"	"New.0.ReferenceOTU174"	0.143	0.000
"1002005"	"New.0.ReferenceOTU265"	-0.070	0.000
"1002005"	"New.0.ReferenceOTU292"	-0.080	0.000
"1002005"	"New.0.ReferenceOTU31"	0.200	0.000
"1002005"	"New.0.ReferenceOTU329"	-0.088	0.000
"1002005"	"New.0.ReferenceOTU357"	0.250	0.000
"1002005"	"New.0.ReferenceOTU392"	0.321	0.000
"1002005"	"New.0.ReferenceOTU41"	0.193	0.000
"1002005"	"New.0.ReferenceOTU43"	0.401	0.000
"1002005"	"New.0.ReferenceOTU445"	0.177	0.000
"1002005"	"New.0.ReferenceOTU453"	0.248	0.000
"1002005"	"New.0.ReferenceOTU647"	-0.087	0.000
"1002005"	"New.0.ReferenceOTU649"	-0.071	0.000
"1002005"	"New.0.ReferenceOTU678"	0.247	0.000
"1002005"	"New.0.ReferenceOTU680"	-0.137	0.000
"1002005"	"New.0.ReferenceOTU727"	0.255	0.000
"1002005"	"New.0.ReferenceOTU745"	-0.311	0.000
"1002005"	"New.0.ReferenceOTU782"	0.138	0.000
"1002005"	"New.0.ReferenceOTU791"	0.331	0.000
"1002005"	"New.1.CleanUp.ReferenceOTU13748"	-0.128	0.000
"1002005"	"New.1.ReferenceOTU183"	-0.190	0.000
"1002005"	"New.1.ReferenceOTU264"	0.186	0.000
"1002005"	"New.1.ReferenceOTU4"	0.223	0.000
"1002005"	"New.1.ReferenceOTU5"	0.245	0.000
"1002005"	"New.2.ReferenceOTU94"	-0.069	0.000
"1002005"	"New.3.ReferenceOTU106"	-0.057	0.000
"1002005"	"New.3.ReferenceOTU421"	-0.065	0.000
"1003206"	"1009894"	0.069	0.000
"1003206"	"1108289"	0.128	0.000
"1003206"	"1110317"	0.058	0.000
"1003206"	"1111294"	-0.146	0.000
"1003206"	"113013"	-0.073	0.000
"1003206"	"1145070"	-0.077	0.000
"1003206"	"1654477"	-0.124	0.000
"1003206"	"199416"	-0.053	0.000
"1003206"	"269907"	0.057	0.000
"1003206"	"308081"	-0.112	0.000
"1003206"	"360432"	0.078	0.000
"1003206"	"435928"	0.077	0.000
"1003206"	"533373"	-0.115	0.000
"1003206"	"540982"	-0.138	0.000
"1003206"	"582379"	-0.102	0.000
"1003206"	"590218"	-0.085	0.000
"1003206"	"813945"	0.108	0.000
"1003206"	"814277"	0.088	0.000
"1003206"	"814282"	0.120	0.000
"1003206"	"822354"	-0.074	0.000
"1003206"	"829851"	0.118	0.000
"1003206"	"939892"	0.058	0.000
"1003206"	"963779"	-0.068	0.000
"1003206"	"984831"	0.105	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU104032"	-0.085	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU104626"	-0.142	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU111477"	-0.121	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU121273"	0.095	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU136896"	-0.078	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU43340"	-0.120	0.000
"1003206"	"New.0.CleanUp.ReferenceOTU5129"	-0.074	0.000
"1003206"	"New.0.ReferenceOTU169"	-0.072	0.000
"1003206"	"New.0.ReferenceOTU58"	-0.063	0.000
"1003206"	"New.2.ReferenceOTU94"	-0.059	0.000
"1003206"	"New.3.ReferenceOTU478"	0.075	0.000
"1005844"	"1078248"	0.050	0.000
"1005844"	"1083508"	-0.068	0.000
"1005844"	"1084865"	-0.077	0.000
"1005844"	"1107011"	0.076	0.000
"1005844"	"180752"	0.063	0.000
"1005844"	"183182"	-0.061	0.000
"1005844"	"255161"	-0.094	0.000
"1005844"	"361600"	-0.063	0.000
"1005844"	"4307652"	-0.058	0.000
"1005844"	"510174"	-0.078	0.000
"1005844"	"540982"	0.084	0.000
"1005844"	"571320"	-0.109	0.000
"1005844"	"579608"	-0.074	0.000
"1005844"	"592628"	-0.066	0.000
"1005844"	"667570"	-0.088	0.000
"1005844"	"822419"	-0.059	0.000
"1005844"	"990864"	-0.092	0.000
"1005844"	"New.0.CleanUp.ReferenceOTU10292"	0.063	0.000
"1005844"	"New.0.CleanUp.ReferenceOTU14180"	-0.064	0.000
"1005844"	"New.0.CleanUp.ReferenceOTU17616"	0.075	0.000
"1005844"	"New.0.CleanUp.ReferenceOTU91364"	-0.063	0.000
"1005844"	"New.0.ReferenceOTU311"	0.047	0.000
"1007180"	"1082059"	-0.071	0.000
"1007180"	"1096738"	0.075	0.000
"1007180"	"1101488"	-0.068	0.000
"1007180"	"269774"	-0.061	0.000
"1007180"	"351979"	0.091	0.000
"1007180"	"544841"	-0.088	0.000
"1007180"	"588659"	0.090	0.000
"1007180"	"589792"	-0.084	0.000
"1007180"	"807522"	0.079	0.000
"1007180"	"830290"	-0.093	0.000
"1007180"	"New.0.CleanUp.ReferenceOTU138349"	0.087	0.000
"1007180"	"New.0.CleanUp.ReferenceOTU1621"	0.091	0.000
"1007180"	"New.0.CleanUp.ReferenceOTU17616"	0.056	0.000
"1007180"	"New.0.ReferenceOTU103"	-0.061	0.000
"1007180"	"New.0.ReferenceOTU138"	-0.086	0.000
"1007180"	"New.0.ReferenceOTU153"	0.051	0.000
"1007180"	"New.0.ReferenceOTU162"	-0.056	0.000
"1007180"	"New.0.ReferenceOTU41"	-0.061	0.000
"1007180"	"New.0.ReferenceOTU428"	-0.074	0.000
"1007180"	"New.0.ReferenceOTU463"	0.078	0.000
"1007180"	"New.0.ReferenceOTU649"	-0.066	0.000
"1007180"	"New.0.ReferenceOTU727"	-0.072	0.000
"1007180"	"New.0.ReferenceOTU791"	-0.094	0.000
"1009362"	"1039872"	-0.057	0.000
"1009362"	"1049387"	-0.099	0.000
"1009362"	"1059729"	0.065	0.000
"1009362"	"1060029"	0.080	0.000
"1009362"	"1084157"	0.092	0.000
"1009362"	"1084906"	0.054	0.000
"1009362"	"1106617"	-0.124	0.000
"1009362"	"1108275"	-0.093	0.000
"1009362"	"248395"	-0.127	0.000
"1009362"	"269907"	0.057	0.000
"1009362"	"362965"	-0.063	0.000
"1009362"	"363305"	0.071	0.000
"1009362"	"403068"	0.063	0.000
"1009362"	"4307652"	0.067	0.000
"1009362"	"541299"	-0.075	0.000
"1009362"	"544841"	-0.090	0.000
"1009362"	"544847"	-0.090	0.000
"1009362"	"563240"	-0.090	0.000
"1009362"	"573035"	-0.116	0.000
"1009362"	"580411"	-0.081	0.000
"1009362"	"580495"	-0.063	0.000
"1009362"	"674655"	-0.126	0.000
"1009362"	"711803"	-0.087	0.000
"1009362"	"739614"	-0.086	0.000
"1009362"	"788268"	0.072	0.000
"1009362"	"814282"	-0.121	0.000
"1009362"	"845561"	-0.073	0.000
"1009362"	"941487"	0.090	0.000
"1009362"	"974121"	-0.059	0.000
"1009362"	"992510"	-0.087	0.000
"1009362"	"New.0.CleanUp.ReferenceOTU26719"	-0.087	0.000
"1009362"	"New.0.CleanUp.ReferenceOTU41194"	-0.073	0.000
"1009362"	"New.0.ReferenceOTU43"	-0.086	0.000
"1009362"	"New.0.ReferenceOTU445"	-0.084	0.000
"1009362"	"New.0.ReferenceOTU587"	0.066	0.000
"1009362"	"New.1.CleanUp.ReferenceOTU18348"	0.066	0.000
"1009362"	"New.2.ReferenceOTU15"	-0.056	0.000
"1009894"	"1082059"	-0.105	0.000
"1009894"	"1111496"	0.056	0.000
"1009894"	"206826"	0.048	0.000
"1009894"	"276149"	0.082	0.000
"1009894"	"359984"	0.055	0.000
"1009894"	"543151"	-0.090	0.000
"1009894"	"558264"	0.074	0.000
"1009894"	"566062"	-0.071	0.000
"1009894"	"574655"	0.066	0.000
"1009894"	"588210"	-0.058	0.000
"1009894"	"787709"	0.069	0.000
"1009894"	"836539"	0.065	0.000
"1009894"	"873887"	0.070	0.000
"1009894"	"929901"	-0.050	0.000
"1009894"	"New.0.CleanUp.ReferenceOTU102343"	-0.063	0.000
"1009894"	"New.0.CleanUp.ReferenceOTU131470"	0.099	0.000
"1009894"	"New.0.ReferenceOTU138"	-0.087	0.000
"1009894"	"New.0.ReferenceOTU225"	0.067	0.000
"1009894"	"New.0.ReferenceOTU329"	0.045	0.000
"1009894"	"New.0.ReferenceOTU791"	-0.076	0.000
"1011088"	"1039872"	-0.083	0.000
"1011088"	"1068902"	0.060	0.000
"1011088"	"1084865"	-0.142	0.000
"1011088"	"152229"	0.056	0.000
"1011088"	"180752"	-0.055	0.000
"1011088"	"530833"	-0.058	0.000
"1011088"	"545445"	-0.061	0.000
"1011088"	"550936"	0.081	0.000
"1011088"	"587532"	-0.082	0.000
"1011088"	"588165"	0.088	0.000
"1011088"	"706432"	-0.064	0.000
"1011088"	"807369"	0.057	0.000
"1011088"	"836539"	0.066	0.000
"1011088"	"879040"	-0.065	0.000
"1011088"	"918840"	0.068	0.000
"1011088"	"New.0.CleanUp.ReferenceOTU9034"	0.072	0.000
"1011088"	"New.0.ReferenceOTU100"	0.066	0.000
"1011088"	"New.0.ReferenceOTU176"	-0.086	0.000
"1011088"	"New.0.ReferenceOTU177"	0.071	0.000
"1011088"	"New.0.ReferenceOTU179"	0.065	0.000
"1011088"	"New.0.ReferenceOTU225"	0.072	0.000
"1011088"	"New.2.ReferenceOTU284"	-0.065	0.000
"1011712"	"1049387"	-0.094	0.000
"1011712"	"1088305"	0.069	0.000
"1011712"	"1108275"	-0.063	0.000
"1011712"	"1834768"	0.066	0.000
"1011712"	"239345"	0.066	0.000
"1011712"	"360432"	0.057	0.000
"1011712"	"503174"	-0.073	0.000
"1011712"	"510422"	0.072	0.000
"1011712"	"537290"	-0.067	0.000
"1011712"	"544841"	-0.082	0.000
"1011712"	"552026"	0.065	0.000
"1011712"	"559527"	-0.125	0.000
"1011712"	"584109"	0.057	0.000
"1011712"	"589792"	-0.083	0.000
"1011712"	"674655"	-0.089	0.000
"1011712"	"679245"	-0.098	0.000
"1011712"	"739614"	-0.088	0.000
"1011712"	"810959"	0.072	0.000
"1011712"	"914108"	0.057	0.000
"1011712"	"933546"	0.085	0.000
"1011712"	"New.0.ReferenceOTU103"	-0.076	0.000
"1011712"	"New.0.ReferenceOTU138"	-0.082	0.000
"1011712"	"New.0.ReferenceOTU41"	-0.072	0.000
"1011712"	"New.0.ReferenceOTU678"	-0.121	0.000
"1011954"	"1106617"	-0.074	0.000
"1011954"	"1108275"	-0.081	0.000
"1011954"	"113396"	0.064	0.000
"1011954"	"248395"	-0.081	0.000
"1011954"	"322927"	0.054	0.000
"1011954"	"37948"	0.047	0.000
"1011954"	"541299"	-0.080	0.000
"1011954"	"543151"	-0.051	0.000
"1011954"	"544680"	-0.064	0.000
"1011954"	"563240"	-0.068	0.000
"1011954"	"573035"	-0.113	0.000
"1011954"	"589792"	-0.063	0.000
"1011954"	"591748"	0.055	0.000
"1011954"	"754823"	0.056	0.000
"1011954"	"835594"	0.060	0.000
"1011954"	"941487"	0.065	0.000
"1011954"	"984831"	-0.076	0.000
"1011954"	"New.0.CleanUp.ReferenceOTU102012"	-0.077	0.000
"1011954"	"New.0.CleanUp.ReferenceOTU1621"	0.068	0.000
"1011954"	"New.0.CleanUp.ReferenceOTU26719"	-0.068	0.000
"1011954"	"New.0.CleanUp.ReferenceOTU44415"	0.064	0.000
"1011954"	"New.0.ReferenceOTU43"	-0.064	0.000
"1011954"	"New.0.ReferenceOTU727"	-0.071	0.000
"1013670"	"1049387"	0.140	0.000
"1013670"	"1062748"	0.179	0.000
"1013670"	"1101451"	0.167	0.000
"1013670"	"1106324"	0.187	0.000
"1013670"	"1106617"	0.172	0.000
"1013670"	"1107833"	-0.086	0.000
"1013670"	"1108289"	0.131	0.000
"1013670"	"1654477"	-0.130	0.000
"1013670"	"172413"	-0.066	0.000
"1013670"	"217386"	-0.086	0.000
"1013670"	"308081"	-0.129	0.000
"1013670"	"4342113"	0.109	0.000
"1013670"	"519864"	-0.137	0.000
"1013670"	"541299"	0.181	0.000
"1013670"	"543151"	0.138	0.000
"1013670"	"544313"	0.125	0.000
"1013670"	"544680"	0.156	0.000
"1013670"	"544841"	0.155	0.000
"1013670"	"544847"	0.219	0.000
"1013670"	"553648"	-0.061	0.000
"1013670"	"578911"	-0.065	0.000
"1013670"	"579141"	0.066	0.000
"1013670"	"583656"	-0.110	0.000
"1013670"	"586093"	0.053	0.000
"1013670"	"589792"	0.145	0.000
"1013670"	"777272"	-0.061	0.000
"1013670"	"805854"	-0.163	0.000
"1013670"	"813418"	0.136	0.000
"1013670"	"823476"	0.085	0.000
"1013670"	"829851"	0.101	0.000
"1013670"	"861376"	-0.066	0.000
"1013670"	"939892"	0.067	0.000
"1013670"	"940737"	0.085	0.000
"1013670"	"963854"	-0.086	0.000
"1013670"	"992510"	0.166	0.000
"1013670"	"New.0.CleanUp.ReferenceOTU111477"	-0.161	0.000
"1013670"	"New.0.CleanUp.ReferenceOTU131470"	-0.124	0.000
"1013670"	"New.0.CleanUp.ReferenceOTU16366"	0.114	0.000
"1013670"	"New.0.CleanUp.ReferenceOTU24853"	-0.081	0.000
"1013670"	"New.0.CleanUp.ReferenceOTU26719"	0.109	0.000
"1013670"	"New.0.CleanUp.ReferenceOTU43340"	-0.168	0.000
"1013670"	"New.0.CleanUp.ReferenceOTU9575"	-0.068	0.000
"1013670"	"New.0.ReferenceOTU103"	0.115	0.000
"1013670"	"New.0.ReferenceOTU138"	0.131	0.000
"1013670"	"New.0.ReferenceOTU31"	0.133	0.000
"1013670"	"New.0.ReferenceOTU680"	-0.135	0.000
"1013670"	"New.0.ReferenceOTU745"	-0.183	0.000
"1013670"	"New.0.ReferenceOTU77"	-0.058	0.000
"1016923"	"1060029"	0.068	0.000
"1016923"	"1084906"	0.054	0.000
"1016923"	"1111582"	-0.054	0.000
"1016923"	"128390"	0.094	0.000
"1016923"	"4422519"	0.080	0.000
"1016923"	"450209"	0.055	0.000
"1016923"	"584109"	0.070	0.000
"1016923"	"588455"	0.051	0.000
"1016923"	"666666"	0.075	0.000
"1016923"	"687940"	0.061	0.000
"1016923"	"829814"	-0.087	0.000
"1016923"	"893979"	0.056	0.000
"1016923"	"922761"	0.076	0.000
"1016923"	"929901"	0.090	0.000
"1016923"	"933546"	0.075	0.000
"1016923"	"988314"	0.076	0.000
"1016923"	"New.0.CleanUp.ReferenceOTU15172"	0.076	0.000
"1016923"	"New.0.ReferenceOTU100"	-0.056	0.000
"1016923"	"New.0.ReferenceOTU111"	-0.073	0.000
"1016923"	"New.0.ReferenceOTU31"	-0.069	0.000
"1016923"	"New.0.ReferenceOTU547"	-0.060	0.000
"1016923"	"New.0.ReferenceOTU660"	-0.094	0.000
"1016923"	"New.3.ReferenceOTU476"	-0.066	0.000
"1017181"	"1047041"	0.064	0.000
"1017181"	"1059729"	0.046	0.000
"1017181"	"1074210"	0.081	0.000
"1017181"	"1101451"	0.063	0.000
"1017181"	"1108208"	-0.062	0.000
"1017181"	"176420"	-0.082	0.000
"1017181"	"248395"	-0.080	0.000
"1017181"	"255161"	0.073	0.000
"1017181"	"2752360"	-0.083	0.000
"1017181"	"538602"	-0.071	0.000
"1017181"	"551969"	-0.052	0.000
"1017181"	"579608"	0.106	0.000
"1017181"	"585648"	-0.064	0.000
"1017181"	"589376"	0.103	0.000
"1017181"	"822419"	0.063	0.000
"1017181"	"830688"	-0.045	0.000
"1017181"	"New.0.CleanUp.ReferenceOTU24687"	-0.062	0.000
"1017181"	"New.1.ReferenceOTU5"	-0.075	0.000
"1017181"	"New.3.ReferenceOTU285"	0.078	0.000
"1020605"	"1044436"	-0.078	0.000
"1020605"	"1052264"	-0.066	0.000
"1020605"	"132837"	0.090	0.000
"1020605"	"133075"	-0.075	0.000
"1020605"	"1834768"	0.063	0.000
"1020605"	"233981"	-0.117	0.000
"1020605"	"2855257"	-0.059	0.000
"1020605"	"34791"	-0.090	0.000
"1020605"	"420127"	0.055	0.000
"1020605"	"541086"	0.058	0.000
"1020605"	"544680"	0.107	0.000
"1020605"	"589691"	-0.049	0.000
"1020605"	"805151"	-0.100	0.000
"1020605"	"New.0.CleanUp.ReferenceOTU135290"	0.065	0.000
"1020605"	"New.0.ReferenceOTU103"	0.110	0.000
"1020605"	"New.0.ReferenceOTU23"	0.047	0.000
"1020605"	"New.0.ReferenceOTU252"	-0.073	0.000
"1020605"	"New.0.ReferenceOTU392"	0.095	0.000
"1020605"	"New.0.ReferenceOTU678"	0.103	0.000
"1020605"	"New.0.ReferenceOTU782"	0.060	0.000
"1029165"	"1078207"	0.071	0.000
"1029165"	"1099914"	0.097	0.000
"1029165"	"152483"	0.066	0.000
"1029165"	"238940"	-0.070	0.000
"1029165"	"269774"	-0.073	0.000
"1029165"	"276149"	0.093	0.000
"1029165"	"4476095"	0.059	0.000
"1029165"	"530833"	0.045	0.000
"1029165"	"548576"	-0.067	0.000
"1029165"	"559046"	0.058	0.000
"1029165"	"687940"	0.068	0.000
"1029165"	"716006"	-0.090	0.000
"1029165"	"809486"	0.047	0.000
"1029165"	"906820"	0.066	0.000
"1029165"	"New.0.CleanUp.ReferenceOTU26719"	-0.061	0.000
"1029165"	"New.0.CleanUp.ReferenceOTU75496"	0.051	0.000
"1029165"	"New.0.ReferenceOTU745"	0.079	0.000
"1029165"	"New.0.ReferenceOTU769"	0.068	0.000
"1029165"	"New.0.ReferenceOTU800"	0.050	0.000
"1029165"	"New.2.ReferenceOTU170"	0.056	0.000
"1033018"	"1060029"	0.128	0.000
"1033018"	"1082539"	0.066	0.000
"1033018"	"1107833"	0.054	0.000
"1033018"	"1108638"	0.059	0.000
"1033018"	"276149"	0.074	0.000
"1033018"	"362965"	-0.082	0.000
"1033018"	"532336"	0.073	0.000
"1033018"	"573035"	-0.095	0.000
"1033018"	"574655"	0.071	0.000
"1033018"	"588165"	-0.067	0.000
"1033018"	"589597"	0.054	0.000
"1033018"	"604966"	-0.070	0.000
"1033018"	"716006"	0.101	0.000
"1033018"	"788268"	0.075	0.000
"1033018"	"804735"	0.063	0.000
"1033018"	"820086"	0.055	0.000
"1033018"	"873887"	0.083	0.000
"1033018"	"933546"	0.080	0.000
"1033018"	"New.0.CleanUp.ReferenceOTU10292"	-0.058	0.000
"1033018"	"New.0.CleanUp.ReferenceOTU11696"	-0.063	0.000
"1033018"	"New.0.CleanUp.ReferenceOTU139292"	-0.053	0.000
"1033018"	"New.0.ReferenceOTU169"	-0.077	0.000
"1039872"	"1049387"	-0.060	0.000
"1039872"	"1099914"	0.109	0.000
"1039872"	"1101451"	-0.076	0.000
"1039872"	"1105574"	-0.070	0.000
"1039872"	"1106324"	-0.078	0.000
"1039872"	"4318989"	0.086	0.000
"1039872"	"519864"	0.074	0.000
"1039872"	"541299"	-0.081	0.000
"1039872"	"559613"	0.049	0.000
"1039872"	"563240"	-0.061	0.000
"1039872"	"585493"	-0.081	0.000
"1039872"	"589754"	-0.074	0.000
"1039872"	"711803"	-0.085	0.000
"1039872"	"768553"	0.054	0.000
"1039872"	"787709"	0.066	0.000
"1039872"	"814282"	-0.051	0.000
"1039872"	"818181"	0.087	0.000
"1039872"	"820978"	0.097	0.000
"1039872"	"974121"	0.068	0.000
"1039872"	"989870"	0.052	0.000
"1039872"	"New.0.CleanUp.ReferenceOTU121922"	-0.070	0.000
"1039872"	"New.0.CleanUp.ReferenceOTU125389"	0.066	0.000
"1039872"	"New.0.CleanUp.ReferenceOTU132519"	0.072	0.000
"1039872"	"New.0.CleanUp.ReferenceOTU22451"	0.047	0.000
"1039872"	"New.0.CleanUp.ReferenceOTU77786"	-0.087	0.000
"1039872"	"New.0.ReferenceOTU138"	-0.071	0.000
"1039872"	"New.0.ReferenceOTU23"	0.102	0.000
"1039872"	"New.0.ReferenceOTU392"	-0.090	0.000
"1039872"	"New.0.ReferenceOTU41"	-0.100	0.000
"1039872"	"New.0.ReferenceOTU584"	-0.065	0.000
"1039872"	"New.1.ReferenceOTU5"	-0.089	0.000
"1040713"	"1082059"	-0.074	0.000
"1040713"	"1083508"	0.043	0.000
"1040713"	"1111294"	-0.069	0.000
"1040713"	"3507733"	0.066	0.000
"1040713"	"543151"	-0.065	0.000
"1040713"	"551969"	0.067	0.000
"1040713"	"588210"	0.063	0.000
"1040713"	"589792"	-0.101	0.000
"1040713"	"804735"	-0.060	0.000
"1040713"	"820086"	-0.052	0.000
"1040713"	"820978"	-0.066	0.000
"1040713"	"861807"	0.086	0.000
"1040713"	"New.0.ReferenceOTU463"	0.052	0.000
"1040713"	"New.0.ReferenceOTU647"	-0.059	0.000
"1040713"	"New.1.ReferenceOTU144"	-0.056	0.000
"1042850"	"1062748"	-0.082	0.000
"1042850"	"1074210"	0.076	0.000
"1042850"	"1097359"	0.056	0.000
"1042850"	"1106324"	-0.080	0.000
"1042850"	"1106617"	-0.124	0.000
"1042850"	"1108275"	-0.061	0.000
"1042850"	"1108726"	-0.103	0.000
"1042850"	"248395"	-0.078	0.000
"1042850"	"269774"	-0.084	0.000
"1042850"	"361600"	-0.056	0.000
"1042850"	"403068"	0.110	0.000
"1042850"	"4476095"	0.064	0.000
"1042850"	"465989"	0.065	0.000
"1042850"	"544680"	-0.086	0.000
"1042850"	"544841"	-0.099	0.000
"1042850"	"544847"	-0.098	0.000
"1042850"	"573035"	-0.125	0.000
"1042850"	"591748"	-0.075	0.000
"1042850"	"654742"	-0.052	0.000
"1042850"	"674655"	-0.089	0.000
"1042850"	"790545"	0.053	0.000
"1042850"	"810959"	0.068	0.000
"1042850"	"822354"	0.068	0.000
"1042850"	"833645"	-0.061	0.000
"1042850"	"876170"	0.081	0.000
"1042850"	"900973"	0.039	0.000
"1042850"	"918840"	0.050	0.000
"1042850"	"968954"	0.058	0.000
"1042850"	"New.0.CleanUp.ReferenceOTU119987"	0.066	0.000
"1042850"	"New.0.CleanUp.ReferenceOTU120623"	-0.076	0.000
"1042850"	"New.0.CleanUp.ReferenceOTU15172"	0.051	0.000
"1042850"	"New.0.CleanUp.ReferenceOTU16366"	-0.095	0.000
"1042850"	"New.0.CleanUp.ReferenceOTU32288"	0.058	0.000
"1042850"	"New.0.ReferenceOTU41"	-0.072	0.000
"1042850"	"New.1.CleanUp.ReferenceOTU26526"	0.058	0.000
"1044436"	"1048194"	0.075	0.000
"1044436"	"1052264"	0.093	0.000
"1044436"	"1081815"	-0.087	0.000
"1044436"	"1107011"	0.215	0.000
"1044436"	"359984"	0.114	0.000
"1044436"	"433739"	-0.059	0.000
"1044436"	"535375"	-0.070	0.000
"1044436"	"648540"	0.056	0.000
"1044436"	"674655"	-0.135	0.000
"1044436"	"697479"	-0.127	0.000
"1044436"	"711803"	-0.110	0.000
"1044436"	"785526"	-0.055	0.000
"1044436"	"New.0.CleanUp.ReferenceOTU10292"	0.057	0.000
